nodeid,date,num_people,userid,last_updated,last_retrieved,funding_amount
428532cd-8f6c-4254-b497-685bedc45e87,2014-12-01,6.0,cbe12f2d-cbf7-414e-a151-7a92d1961d6c,2016-05-24 18:06:35,11:02:24,
428532cd-8f6c-4254-b497-685bedc45e87,2015-12-01,6.0,cbe12f2d-cbf7-414e-a151-7a92d1961d6c,2016-05-24 18:06:35,11:02:24,
440c0a81-69f9-4d2c-8271-18e1fe431e37,2014-12-01,200.0,e863359e-6cf3-46ae-a7cf-52b1cfa4da1e,2016-08-17 16:39:00,11:02:48,
45522f1a-9812-41b7-be03-33db99ea4b8c,2015-02-01,300.0,b7124aa7-a4d3-4725-9218-2c9c85c53d6b,2016-05-24 18:06:35,11:01:55,
45fb8dcc-91b5-4433-9b92-9f571f77dadc,2016-06-01,25.0,3f5f4483-47a8-44b9-992a-3d47ee01bc1c,2016-08-10 13:28:51,11:00:59,
4797ea59-9a05-4269-a1d7-67a3434ed0bf,2015-11-01,,488e49d7-30f5-4613-b2e0-edb791ed4771,2016-08-18 18:23:36,11:01:02,500.0
4797ea59-9a05-4269-a1d7-67a3434ed0bf,2016-04-01,2.0,488e49d7-30f5-4613-b2e0-edb791ed4771,2016-08-18 18:23:36,11:01:02,
4797ea59-9a05-4269-a1d7-67a3434ed0bf,2016-06-01,1.0,488e49d7-30f5-4613-b2e0-edb791ed4771,2016-08-18 18:23:36,11:01:02,
47ec7bba-d1ff-4b6f-b4fd-036d7ea9f09e,2004-06-01,200.0,fe4113b7-8c52-4bb9-a6c0-5649a69237d7,2016-05-24 18:06:35,11:03:04,
480c8ab9-69bb-4273-a366-689c503fe1e4,2016-08-01,1000.0,4d9b5274-2669-4dd9-b1d8-dba96977a355,2016-08-26 09:32:42,11:01:04,
481620c6-363c-489c-b480-a1011f39d60b,2016-03-01,40.0,c2e89f0b-70cb-4680-bcf4-e3f35e5fcf81,2016-05-24 18:06:35,11:02:07,
4829e9fa-af00-4e15-bc9a-ca70ed6fbb21,2001-12-01,0.0,cbe12f2d-cbf7-414e-a151-7a92d1961d6c,2016-05-24 18:06:35,11:02:24,
48af894b-3eba-4ca2-b29f-dc303dca686f,2016-02-01,,08ecbcf5-7856-4b5b-9d7c-0f95ec822cbd,2016-06-10 10:53:21,11:00:24,40000.0
48bfd8c2-e015-4cd9-841b-75c52341f705,2016-05-01,1000.0,ce3f8423-8270-4a3e-9069-616447713e01,2016-08-16 13:30:06,11:02:27,
4a28b5cc-c5b8-4515-826f-30123729ec26,2012-01-01,1.0,c2bc0a26-249f-473b-bef0-e2f533c343e9,2016-08-26 06:57:53,11:02:05,
4a28b5cc-c5b8-4515-826f-30123729ec26,2012-05-01,,c2bc0a26-249f-473b-bef0-e2f533c343e9,2016-08-26 06:57:53,11:02:05,500.0
4b5bd375-e46a-4278-a5a7-c09d4d7481c4,2010-12-01,20.0,09c71ad3-ebe9-4679-a991-02354552bfc5,2016-08-02 08:07:08,11:00:25,
4b5bd375-e46a-4278-a5a7-c09d4d7481c4,2011-12-01,25.0,09c71ad3-ebe9-4679-a991-02354552bfc5,2016-08-02 08:07:08,11:00:25,
4b5bd375-e46a-4278-a5a7-c09d4d7481c4,2012-12-01,30.0,09c71ad3-ebe9-4679-a991-02354552bfc5,2016-08-02 08:07:08,11:00:25,
4b5bd375-e46a-4278-a5a7-c09d4d7481c4,2013-12-01,35.0,09c71ad3-ebe9-4679-a991-02354552bfc5,2016-08-02 08:07:08,11:00:25,
4b5bd375-e46a-4278-a5a7-c09d4d7481c4,2014-12-01,30.0,09c71ad3-ebe9-4679-a991-02354552bfc5,2016-08-02 08:07:08,11:00:25,
4b5bd375-e46a-4278-a5a7-c09d4d7481c4,2015-12-01,30.0,09c71ad3-ebe9-4679-a991-02354552bfc5,2016-08-02 08:07:08,11:00:25,
4c05a78f-54e3-47e0-bfae-087e01012868,2014-07-01,50.0,890dbb4b-89d8-4a9a-93e7-f7aeb03f8ef7,2016-09-02 08:42:59,11:01:33,
4c0df46a-6007-4c39-937f-e45a81ec687e,2015-05-01,10000.0,b83d19de-c412-4b2d-b515-68aa538d0d76,2016-07-26 08:07:29,11:01:56,
4d1d9117-6e63-4f47-870d-0f34df70f14f,2016-01-01,2.0,f97667a2-3c4a-442c-b975-5c1dc1824ab0,2016-07-22 07:25:08,11:03:00,
4d396bae-9d04-4637-a4f1-eafbcec1fed4,2016-06-01,30.0,d0bb4f77-c14a-4536-9ba3-f9fa3e40a236,2016-08-22 12:50:49,11:02:34,
4d501158-e007-46bb-afe4-e8c31eed9229,2015-12-01,2.0,80bfb5f3-4ed0-48be-84bc-dbf125d33596,2016-05-24 18:06:35,11:01:29,
4eb3af3a-4cea-4010-ace5-ecef6f6d8934,2011-10-01,18888.0,2532f60c-4298-4f4f-9baf-6c0d36720020,2016-06-06 12:32:13,11:00:40,
4f397e9b-92a1-40a0-a0ce-06e13b668497,2015-06-01,250.0,5614c316-a92c-44ec-8a6c-8ca20b580bad,2016-08-26 07:28:17,11:01:08,
4fb43a0f-fcb5-45ee-bbfe-fe2edcb3830a,2016-01-01,3.0,3972b9f3-d109-4fed-a8d7-23f0f1c47ff4,2016-08-17 17:03:40,11:00:56,
51186f19-be44-4863-a3c1-b31bf1882110,2016-07-01,400.0,39638c24-9ad0-48bf-a267-68069ee2b97a,2016-08-17 18:55:43,11:00:55,
51859183-a0f7-445f-b6bb-abbe039e7447,2015-05-01,24.0,14a26054-eee2-4ec8-8b4f-7463861be812,2016-09-02 12:18:46,11:00:33,
51d44464-6665-4125-b9b4-d2ac6e2901eb,2016-07-01,100.0,8d0e6dfa-5c7f-4d40-b104-d09bb1deb0cb,2016-09-07 09:18:47,11:01:36,
52ea3d24-4653-414d-ba61-3c3b12410700,2012-09-01,100.0,fe4113b7-8c52-4bb9-a6c0-5649a69237d7,2016-05-24 18:06:35,11:03:04,
535276a0-2a4c-4627-98d6-359e7d0cdbd4,2013-06-01,50.0,79d95f33-bacf-410f-b74d-54a17d5f2f71,2016-08-29 18:17:26,11:01:25,
535645be-2f9d-4ded-9170-cbe0535d57e9,2005-10-01,3000.0,179a9cf1-40a4-42d6-acb5-bf84b36b3781,2016-05-31 12:15:49,11:00:34,
53c33284-28d5-4eb1-b522-c9787a682f12,1995-12-01,3.0,c7915f73-ddcc-4321-a0a8-beb170b75114,2016-06-13 12:47:35,11:02:19,
53c33284-28d5-4eb1-b522-c9787a682f12,1996-12-01,4.0,c7915f73-ddcc-4321-a0a8-beb170b75114,2016-06-13 12:47:35,11:02:19,
53c33284-28d5-4eb1-b522-c9787a682f12,1997-12-01,6.0,c7915f73-ddcc-4321-a0a8-beb170b75114,2016-06-13 12:47:35,11:02:19,
53c33284-28d5-4eb1-b522-c9787a682f12,1998-12-01,8.0,c7915f73-ddcc-4321-a0a8-beb170b75114,2016-06-13 12:47:35,11:02:19,
53c33284-28d5-4eb1-b522-c9787a682f12,1999-12-01,12.0,c7915f73-ddcc-4321-a0a8-beb170b75114,2016-06-13 12:47:35,11:02:19,
53c33284-28d5-4eb1-b522-c9787a682f12,2000-12-01,40.0,c7915f73-ddcc-4321-a0a8-beb170b75114,2016-06-13 12:47:35,11:02:19,
53c33284-28d5-4eb1-b522-c9787a682f12,2001-12-01,80.0,c7915f73-ddcc-4321-a0a8-beb170b75114,2016-06-13 12:47:35,11:02:19,
53c33284-28d5-4eb1-b522-c9787a682f12,2002-12-01,25.0,c7915f73-ddcc-4321-a0a8-beb170b75114,2016-06-13 12:47:35,11:02:19,
53c33284-28d5-4eb1-b522-c9787a682f12,2003-12-01,40.0,c7915f73-ddcc-4321-a0a8-beb170b75114,2016-06-13 12:47:35,11:02:19,
53c33284-28d5-4eb1-b522-c9787a682f12,2004-12-01,60.0,c7915f73-ddcc-4321-a0a8-beb170b75114,2016-06-13 12:47:35,11:02:19,
53c33284-28d5-4eb1-b522-c9787a682f12,2005-12-01,150.0,c7915f73-ddcc-4321-a0a8-beb170b75114,2016-06-13 12:47:35,11:02:19,
53c33284-28d5-4eb1-b522-c9787a682f12,2006-12-01,220.0,c7915f73-ddcc-4321-a0a8-beb170b75114,2016-06-13 12:47:35,11:02:19,
53c33284-28d5-4eb1-b522-c9787a682f12,2007-12-01,250.0,c7915f73-ddcc-4321-a0a8-beb170b75114,2016-06-13 12:47:35,11:02:19,
540bbffa-563d-4be8-9382-b68d387af371,2015-11-01,30.0,6607952c-0ad4-405c-869c-ee9852f0f80d,2016-07-15 06:01:26,11:01:16,
540bbffa-563d-4be8-9382-b68d387af371,2016-01-01,80.0,dcf3e5ce-c9e8-431e-8014-a36c51b75b67,2016-06-14 07:31:28,11:02:42,
541d0ac9-b84e-458c-a99e-88b926e96aec,2006-01-01,7.0,616f77cc-b183-4e8e-add2-50eefee8eba3,2016-05-24 18:06:35,11:01:16,
54c7cb82-ab20-4c3f-8ca3-50c8d6cd9d37,2011-08-01,500.0,bc032641-b0a9-4d5b-8b9b-e72b7b4124cd,2016-08-18 10:54:56,11:02:00,
556f45d3-95bc-4f7a-8b1f-b16249a2f856,2015-12-01,5000.0,70c62fb6-636d-4f24-8bfd-2b18b76b8a1f,2016-06-21 06:39:31,11:01:22,
5591cd00-ccd7-40cc-9279-e1a2cd9aee33,2016-01-01,,0e063a4d-10bd-4587-ba8e-cd6530af6d93,2016-09-01 12:05:36,11:00:28,500000.0
56291f33-0984-45e1-ad1c-e7ea1a352a4c,2013-10-01,1600.0,2341f249-cddc-424f-9304-90f41927a4b0,2016-08-11 15:10:54,11:00:39,
56ac9611-44a7-421f-a8b7-715a54200a3a,2015-01-01,3.0,25f34aa8-94f5-4e76-9c82-caf2c4f69c25,2016-08-02 14:01:37,11:00:40,
56e08c70-2024-45f7-b637-665297040383,2016-01-01,4.0,bc6d839a-e61f-4a0e-bdb3-9fcb03e65e44,2016-08-31 10:47:52,11:02:01,
56fa4c87-c8d6-40e7-823b-c62f2f6d73bc,2013-11-01,50.0,32c73fcf-f803-4240-9691-5b0743e48e18,2016-09-01 13:40:49,11:00:49,
570b5c32-9068-480c-9a27-a9559d9af804,2016-02-01,,eb5b5e69-4410-4442-be1f-05291bee5600,2016-07-31 14:39:58,11:02:51,1000000.0
578306ab-b94d-49d7-bc36-42c6901c7491,2015-07-01,20.0,0a0d0298-822c-4b51-ad68-7dd710583868,2016-05-24 18:06:35,11:00:25,
578306ab-b94d-49d7-bc36-42c6901c7491,2015-12-01,200.0,b02f68f1-3dce-4590-ab01-a472ba6d6b14,2016-05-30 13:48:46,11:01:51,
578306ab-b94d-49d7-bc36-42c6901c7491,2016-02-01,150.0,2629e5a4-ffbb-4c04-8da2-46932180dc38,2016-07-27 07:54:09,11:00:40,
57e742bd-eed3-417c-8bbe-e5e7670766aa,2016-07-01,10000.0,e18833af-b1fa-4eac-8faf-870851193bdc,2016-08-18 16:58:03,11:02:44,
57e7b070-be71-4067-922c-5e184cb5cdc6,2012-04-01,60.0,7e1ce8ae-c404-4ca1-b744-a0d87f079da1,2016-08-15 07:45:15,11:01:28,
58408b0a-c450-4b15-a959-42b483c3e1a2,2015-05-01,50.0,936d1532-6cba-4407-9b74-db963c380ae8,2016-08-12 14:55:57,11:01:39,
5857e936-7de9-4a94-91a8-6a2ac4ffa018,2014-12-01,4.0,b58532b3-de0a-4209-bba0-89289408a65d,2016-08-04 12:38:38,11:01:54,
59a3e87c-bc73-477d-8196-4b1844400779,2015-08-01,80.0,b4c5e0de-d5ce-49b5-a314-2df2c8b5b370,2016-08-18 16:58:03,11:01:52,
59f47bf8-0a80-4ed9-b08d-76ce00515355,2015-06-01,,f967acc3-b628-43f1-8d4d-71e68c1b39eb,2016-08-31 11:25:35,11:03:00,5000.0
59f47bf8-0a80-4ed9-b08d-76ce00515355,2015-12-01,3.0,db00c205-6eed-4a1b-9942-1519b0e6b05b,2016-08-10 15:08:30,11:02:40,
5a26d2b1-6eb3-451b-a5e2-b30a92f161a7,2015-01-01,,3993598a-87b2-443a-ab7c-678c989c4ad4,2016-08-17 16:02:14,11:00:56,500.0
5a26d2b1-6eb3-451b-a5e2-b30a92f161a7,2016-12-01,3.0,3993598a-87b2-443a-ab7c-678c989c4ad4,2016-08-17 16:02:14,11:00:56,
5ad960b8-492f-4226-9eb1-a554793d0308,2002-12-01,4.0,f417947b-5fa1-4a0e-baad-ffc21122be9f,2016-07-29 11:04:57,11:02:57,
5ad960b8-492f-4226-9eb1-a554793d0308,2003-12-01,10.0,f417947b-5fa1-4a0e-baad-ffc21122be9f,2016-07-29 11:04:57,11:02:57,
5ad960b8-492f-4226-9eb1-a554793d0308,2004-12-01,15.0,f417947b-5fa1-4a0e-baad-ffc21122be9f,2016-07-29 11:04:57,11:02:57,
5ad960b8-492f-4226-9eb1-a554793d0308,2005-12-01,20.0,f417947b-5fa1-4a0e-baad-ffc21122be9f,2016-07-12 20:30:05,11:02:57,
5ad960b8-492f-4226-9eb1-a554793d0308,2006-12-01,25.0,f417947b-5fa1-4a0e-baad-ffc21122be9f,2016-07-12 20:30:05,11:02:57,
5ad960b8-492f-4226-9eb1-a554793d0308,2007-12-01,30.0,f417947b-5fa1-4a0e-baad-ffc21122be9f,2016-07-12 20:30:05,11:02:57,
5ad960b8-492f-4226-9eb1-a554793d0308,2008-12-01,40.0,f417947b-5fa1-4a0e-baad-ffc21122be9f,2016-07-12 20:30:05,11:02:57,
5ad960b8-492f-4226-9eb1-a554793d0308,2009-12-01,50.0,f417947b-5fa1-4a0e-baad-ffc21122be9f,2016-07-12 20:30:05,11:02:57,
5ad960b8-492f-4226-9eb1-a554793d0308,2010-12-01,40.0,f417947b-5fa1-4a0e-baad-ffc21122be9f,2016-07-12 20:30:05,11:02:57,
5ad960b8-492f-4226-9eb1-a554793d0308,2011-12-01,45.0,f417947b-5fa1-4a0e-baad-ffc21122be9f,2016-07-12 20:30:05,11:02:57,
5ad960b8-492f-4226-9eb1-a554793d0308,2012-12-01,45.0,f417947b-5fa1-4a0e-baad-ffc21122be9f,2016-07-12 20:30:05,11:02:57,
5ad960b8-492f-4226-9eb1-a554793d0308,2013-12-01,45.0,f417947b-5fa1-4a0e-baad-ffc21122be9f,2016-07-12 20:30:05,11:02:57,
5ad960b8-492f-4226-9eb1-a554793d0308,2014-12-01,45.0,f417947b-5fa1-4a0e-baad-ffc21122be9f,2016-07-12 20:30:05,11:02:57,
5ad960b8-492f-4226-9eb1-a554793d0308,2015-12-01,45.0,f417947b-5fa1-4a0e-baad-ffc21122be9f,2016-07-29 11:04:57,11:02:57,
5ae5ba2b-dae4-485d-8178-6edbcea384e0,2013-09-01,,2532f60c-4298-4f4f-9baf-6c0d36720020,2016-06-06 12:32:13,11:00:40,10000.0
5b213f12-824f-4ade-ba3f-1b430ced1bfd,2016-06-01,4.0,981910b6-b804-4a77-a87d-6d88d126bc0d,2016-09-02 13:19:16,11:01:42,
5bdcc083-f77f-4788-b827-d37a9591231b,2015-09-01,37000.0,1bb4f9c4-6a16-4cef-9337-f7ce7053612f,2016-07-26 11:03:23,11:00:38,
5c917afc-0e5e-4d9f-83bf-dacc98390d2d,2015-05-01,,eb5b5e69-4410-4442-be1f-05291bee5600,2016-07-31 14:39:58,11:02:51,25000.0
5c99183b-d42f-43a2-bda2-7822ecd93db7,2010-05-01,100.0,66f01026-df7e-42df-9301-ce525d685bc0,2016-08-26 14:01:47,11:01:17,
5d88ad5c-3123-4cf5-a6e1-12d1b10fa827,2014-04-01,50.0,6a215820-f96e-4cdd-baa6-c080235b6f46,2016-07-22 09:50:19,11:01:18,
5dccd1ec-6874-4de7-906e-45f549926c57,2012-12-01,4.0,291596df-81e4-4388-9854-9a887ecd4f9e,2016-05-24 18:06:35,11:00:42,
5dccd1ec-6874-4de7-906e-45f549926c57,2013-12-01,4.0,291596df-81e4-4388-9854-9a887ecd4f9e,2016-05-24 18:06:35,11:00:42,
5dccd1ec-6874-4de7-906e-45f549926c57,2014-12-01,5.0,291596df-81e4-4388-9854-9a887ecd4f9e,2016-05-24 18:06:35,11:00:42,
5dccd1ec-6874-4de7-906e-45f549926c57,2015-12-01,6.0,291596df-81e4-4388-9854-9a887ecd4f9e,2016-05-24 18:06:35,11:00:42,
5ed72c04-3b03-4920-a516-80bba5045c7b,2016-05-01,500.0,bac08cb7-c5c4-4f64-84f1-ac4423be4cd5,2016-05-31 13:58:40,11:01:58,
5fb7a702-f4e5-4675-aca3-38cf8eed05a1,2012-12-01,3.0,eab2488e-a17a-4209-b640-8e0b134a5ac5,2016-07-14 12:56:42,11:02:50,
5fb7a702-f4e5-4675-aca3-38cf8eed05a1,2013-12-01,4.0,eab2488e-a17a-4209-b640-8e0b134a5ac5,2016-07-14 12:56:42,11:02:50,
5fb7a702-f4e5-4675-aca3-38cf8eed05a1,2014-12-01,5.0,eab2488e-a17a-4209-b640-8e0b134a5ac5,2016-07-14 12:56:42,11:02:50,
5fb7a702-f4e5-4675-aca3-38cf8eed05a1,2015-12-01,8.0,eab2488e-a17a-4209-b640-8e0b134a5ac5,2016-07-14 12:56:42,11:02:50,
5fb7a702-f4e5-4675-aca3-38cf8eed05a1,2016-12-01,10.0,eab2488e-a17a-4209-b640-8e0b134a5ac5,2016-07-14 12:56:42,11:02:50,
605cc8bf-afb1-4471-89e1-55338249a7a0,2015-12-01,20.0,8ce38e2e-1851-480f-b443-534513feba4d,2016-05-30 10:30:38,11:01:36,
62248bb3-1a6e-43ee-adfd-303d2fc12f6b,2016-01-01,200.0,2e2b68b7-e5d2-428c-8868-95e07fbcaf92,2016-07-27 07:54:09,11:00:45,
62248bb3-1a6e-43ee-adfd-303d2fc12f6b,2016-07-01,200.0,fc0839b6-f87e-48dd-8998-267910021daf,2016-07-29 10:44:36,11:03:02,
623606a9-e2a5-40f6-b0f5-554a9b54939d,2012-01-01,,eb5b5e69-4410-4442-be1f-05291bee5600,2016-07-31 14:39:58,11:02:51,250000.0
636d9ceb-6bb7-418e-bedf-aa1cf598f29f,2013-12-01,2.0,6153f75d-414a-4d47-b233-c03de57dbcb9,2016-05-24 18:06:35,11:01:15,
636d9ceb-6bb7-418e-bedf-aa1cf598f29f,2014-12-01,2.0,6153f75d-414a-4d47-b233-c03de57dbcb9,2016-05-24 18:06:35,11:01:15,
636d9ceb-6bb7-418e-bedf-aa1cf598f29f,2015-12-01,3.0,6153f75d-414a-4d47-b233-c03de57dbcb9,2016-05-24 18:06:35,11:01:15,
63ba22c9-26f8-4537-a60f-8a8d163993cc,2015-11-01,35.0,02abc5e9-9994-477a-b863-8581cb859c18,2016-05-24 18:06:35,11:00:21,
63fdb60e-1805-43f2-954f-26fbba8ebdab,2013-06-01,20.0,c2bc0a26-249f-473b-bef0-e2f533c343e9,2016-08-26 06:57:53,11:02:05,
6427fdf2-aa21-49c4-b053-fc6d9cb99fb4,1996-12-01,1.0,df664ea5-19fe-4d4e-8882-54aade7eadeb,2016-05-24 18:06:35,11:02:44,
6427fdf2-aa21-49c4-b053-fc6d9cb99fb4,1997-12-01,4.0,df664ea5-19fe-4d4e-8882-54aade7eadeb,2016-05-24 18:06:35,11:02:44,
6427fdf2-aa21-49c4-b053-fc6d9cb99fb4,2000-12-01,10.0,df664ea5-19fe-4d4e-8882-54aade7eadeb,2016-05-24 18:06:35,11:02:44,
6427fdf2-aa21-49c4-b053-fc6d9cb99fb4,2004-12-01,15.0,df664ea5-19fe-4d4e-8882-54aade7eadeb,2016-05-24 18:06:35,11:02:44,
6427fdf2-aa21-49c4-b053-fc6d9cb99fb4,2005-12-01,25.0,df664ea5-19fe-4d4e-8882-54aade7eadeb,2016-05-24 18:06:35,11:02:44,
6427fdf2-aa21-49c4-b053-fc6d9cb99fb4,2006-12-01,39.0,df664ea5-19fe-4d4e-8882-54aade7eadeb,2016-05-24 18:06:35,11:02:44,
6427fdf2-aa21-49c4-b053-fc6d9cb99fb4,2007-12-01,25.0,df664ea5-19fe-4d4e-8882-54aade7eadeb,2016-05-24 18:06:35,11:02:44,
6427fdf2-aa21-49c4-b053-fc6d9cb99fb4,2013-12-01,42.0,df664ea5-19fe-4d4e-8882-54aade7eadeb,2016-05-24 18:06:35,11:02:44,
6427fdf2-aa21-49c4-b053-fc6d9cb99fb4,2014-12-01,30.0,df664ea5-19fe-4d4e-8882-54aade7eadeb,2016-05-24 18:06:35,11:02:44,
6427fdf2-aa21-49c4-b053-fc6d9cb99fb4,2015-12-01,26.0,df664ea5-19fe-4d4e-8882-54aade7eadeb,2016-05-24 18:06:35,11:02:44,
644c5e27-7cae-4fd9-b807-f6355efbb61b,2014-04-01,4.0,3a966c06-cc5d-4187-aa8d-8b3463d56a9b,2016-08-26 08:20:44,11:00:57,
644c5e27-7cae-4fd9-b807-f6355efbb61b,2015-04-01,7.0,3a966c06-cc5d-4187-aa8d-8b3463d56a9b,2016-08-26 08:20:44,11:00:57,
644c5e27-7cae-4fd9-b807-f6355efbb61b,2016-04-01,10.0,3a966c06-cc5d-4187-aa8d-8b3463d56a9b,2016-08-26 08:20:44,11:00:57,
64d51101-de51-466e-964c-6726dbbf7ad2,2013-06-01,100.0,66f01026-df7e-42df-9301-ce525d685bc0,2016-08-26 14:01:47,11:01:17,
667fcee3-dc7e-4e06-afb0-80ad3897592e,2016-06-01,250.0,ab53fbbf-fec5-4565-a044-4c54107b3521,2016-08-09 09:45:06,11:01:49,
67133e82-7462-4a52-b9cc-49f29dd4f044,2011-01-01,1.0,cfcaef51-b0d1-4e91-9773-066438cff6b8,2016-07-28 19:56:45,11:02:31,
67133e82-7462-4a52-b9cc-49f29dd4f044,2012-01-01,2.0,cfcaef51-b0d1-4e91-9773-066438cff6b8,2016-07-28 19:56:45,11:02:31,
67133e82-7462-4a52-b9cc-49f29dd4f044,2016-01-01,3.0,cfcaef51-b0d1-4e91-9773-066438cff6b8,2016-07-28 19:56:45,11:02:31,
672632eb-075f-4d05-b08a-d79ac1dbfbc5,2016-01-01,2.0,2e2ebc7e-95dd-493e-a9cc-4f4acf496322,2016-08-31 14:37:19,11:00:46,
67d35488-5bbb-49a9-abe9-ca80491aa23a,2015-06-01,50.0,d06ca53d-8302-4841-9df5-38ed4fda597c,2016-05-24 18:06:35,11:02:33,
68d9e63d-6eab-490a-ad3c-1ceb5c77d026,2014-09-01,600.0,b8e1a440-9c51-4e17-90b8-1439d9c63733,2016-08-03 12:12:52,11:01:57,
68f297d2-b46e-4ecb-97f9-73b07f67845d,2014-12-01,3.0,57e2a843-933a-4866-b935-05e02c546061,2016-07-22 10:15:30,11:01:10,
68f297d2-b46e-4ecb-97f9-73b07f67845d,2015-12-01,3.0,57e2a843-933a-4866-b935-05e02c546061,2016-08-02 10:42:40,11:01:10,
6b87511f-b43b-4d00-8971-9b2ec90fd9ed,2016-08-01,8.0,488e49d7-30f5-4613-b2e0-edb791ed4771,2016-08-18 18:23:36,11:01:02,
6c2cc26b-a264-4c3b-9045-c15d61ebc919,2015-12-01,2.0,352f69a7-194b-409f-a2f7-5d800ef6c39a,2016-05-24 18:06:35,11:00:52,
6c2cc26b-a264-4c3b-9045-c15d61ebc919,2016-03-01,2.0,352f69a7-194b-409f-a2f7-5d800ef6c39a,2016-05-24 18:06:35,11:00:52,
6c607561-181a-4893-b571-c5794da7aac9,2014-12-01,2.0,5aa00c8c-f5f3-4e9b-b139-da7977ddf9cc,2016-08-03 13:03:32,11:01:11,500.0
6c65fad7-51ff-498a-ab41-b158a386d331,2013-12-01,2.0,ed6c644c-6753-46f1-b162-82fda539b85f,2016-08-03 11:06:49,11:02:54,
6c65fad7-51ff-498a-ab41-b158a386d331,2014-12-01,3.0,ed6c644c-6753-46f1-b162-82fda539b85f,2016-08-03 11:06:49,11:02:54,
6c65fad7-51ff-498a-ab41-b158a386d331,2015-12-01,4.0,ed6c644c-6753-46f1-b162-82fda539b85f,2016-08-03 11:06:49,11:02:54,
6cbab7cb-0af6-4bb6-a463-a9c3b32d3726,2015-10-01,40.0,82007eab-2ac9-43f1-8322-332f3549984a,2016-06-20 08:45:33,11:01:30,
6d406d5b-a8af-42dc-bac9-8cc718639c2c,2012-12-01,4.0,75aeeca2-0b9a-474a-acc0-b4c7b13704ac,2016-06-14 13:04:33,11:01:24,
6d406d5b-a8af-42dc-bac9-8cc718639c2c,2013-12-01,3.0,75aeeca2-0b9a-474a-acc0-b4c7b13704ac,2016-06-14 13:04:33,11:01:24,
6d406d5b-a8af-42dc-bac9-8cc718639c2c,2014-12-01,2.0,75aeeca2-0b9a-474a-acc0-b4c7b13704ac,2016-06-14 13:04:33,11:01:24,
6d406d5b-a8af-42dc-bac9-8cc718639c2c,2015-12-01,1.0,75aeeca2-0b9a-474a-acc0-b4c7b13704ac,2016-06-14 13:04:33,11:01:24,
6d7e80cc-e1bf-4bce-bcb2-21bf48aa322f,2016-06-01,,0e063a4d-10bd-4587-ba8e-cd6530af6d93,2016-09-01 12:05:36,11:00:28,10000.0
6d8c8ff5-f0d9-49af-8b60-94e0c71e129d,2012-04-01,12.0,6a215820-f96e-4cdd-baa6-c080235b6f46,2016-07-22 09:50:19,11:01:18,
6dc32242-e6a3-4fd5-b949-0f8334fd4b5f,2016-01-01,1.0,58e40cbd-6152-4e19-98da-446dd056d249,2016-08-02 13:24:23,11:01:11,
6de032ee-8617-4ebd-b2ea-48272a23f309,2014-08-01,2.0,88593be0-7b7e-4a5d-b442-6f316dfd099e,2016-08-26 12:34:05,11:01:33,100000.0
6de032ee-8617-4ebd-b2ea-48272a23f309,2016-08-01,3.0,88593be0-7b7e-4a5d-b442-6f316dfd099e,2016-08-26 12:34:05,11:01:33,10000.0
6e5fd5d5-92e1-4a14-aca4-26545e7bac53,2015-09-01,50.0,f97667a2-3c4a-442c-b975-5c1dc1824ab0,2016-08-02 15:07:54,11:03:00,
6e5fd5d5-92e1-4a14-aca4-26545e7bac53,2015-11-01,15000.0,7d3814bd-3402-4435-b247-cc8dc0543c5d,2016-08-02 14:35:18,11:01:27,
6e93ef60-53be-43e0-b053-63647d4ed7f2,2015-03-01,100.0,cfcaef51-b0d1-4e91-9773-066438cff6b8,2016-07-28 19:56:45,11:02:31,
6e93ef60-53be-43e0-b053-63647d4ed7f2,2016-02-01,30.0,337366f6-3a4a-4fd3-8652-c22a157d763c,2016-05-24 18:06:35,11:00:51,
6e93ef60-53be-43e0-b053-63647d4ed7f2,2016-03-01,60.0,ece097ef-008f-4bc9-a125-c87bf4691097,2016-08-30 19:45:31,11:02:53,
6e93ef60-53be-43e0-b053-63647d4ed7f2,2016-04-01,50.0,f97667a2-3c4a-442c-b975-5c1dc1824ab0,2016-07-22 07:25:08,11:03:00,
6ec1ffc4-ac80-4f1b-b8b0-ca6c86cff66b,2015-06-01,100000.0,b7124aa7-a4d3-4725-9218-2c9c85c53d6b,2016-05-24 18:06:35,11:01:55,
6ec1ffc4-ac80-4f1b-b8b0-ca6c86cff66b,2016-06-01,5000.0,47be4b13-7b05-4957-89da-aaf388cfec91,2016-06-29 07:31:32,11:01:02,
6f299d06-fed8-4698-9afc-3b06735cbe06,2010-12-01,1.0,1151338f-f20f-4d68-bdd7-fa1bc3efc60c,2016-08-04 14:52:52,11:00:30,
6f299d06-fed8-4698-9afc-3b06735cbe06,2013-01-01,,1151338f-f20f-4d68-bdd7-fa1bc3efc60c,2016-08-04 14:52:52,11:00:30,5000.0
6f299d06-fed8-4698-9afc-3b06735cbe06,2016-12-01,5.0,1151338f-f20f-4d68-bdd7-fa1bc3efc60c,2016-08-04 14:52:52,11:00:30,
6faec310-df05-483a-a1c9-2926fe783145,2012-12-01,3000.0,7af8d014-d9db-48b9-abc8-6580a7c504dd,2016-05-24 18:06:35,11:01:26,
6faec310-df05-483a-a1c9-2926fe783145,2014-06-01,1.0,c48edf59-9907-46f4-8a7e-849ba3701bcd,2016-08-26 15:57:24,11:02:10,
