"","to","from","label.x","major","last_updated.x","degree","date_end.x","host_role","date_start.x","num_connections","num_interactions","amount","founder_status","investment_type","job_level","job_function","X","userid","group","label.y","date_start.y","date_end.y","formatted","latitude","longitude","placeid","street_address","route","intersection","political","country","administrative_area_level_1","administrative_area_level_2","administrative_area_level_3","administrative_area_level_4","administrative_area_level_5","colloquial_area","locality","ward","sublocality","neighborhood","premise","subpremise","postal_code","natural_feature","airport","park","point_of_interest","floor","establishment","parking","post_box","postal_town","room","street_number","bus_station","train_station","transit_station","last_updated.y","last_retrieved"
"255","d96dff69-d161-490d-9284-70f066b024bc","e6e5f44b-b2fc-420d-948b-4ec2e8ba144a","mentored","","2016-05-24 18:06:35","","","","2015-10-01",NA,2,NA,"","","","",856,"c7860c27-f960-4b36-a822-4e6a1cb9b1f8","person","TRIPOLI, NORTH, LEBANON","","","Tripoli, Lebanon",34.4380951,35.8308372,"ChIJM524nav2IRUReIXefVJSPDI",NA,"",NA,NA,"Lebanon","North","Tripoli","Tripoli",NA,NA,NA,"Tripoli",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-05-24 18:06:35","2016-10-24"
"256","de2d1e3c-f352-4c97-b75c-d8a8403fd847","0cc74e64-eb74-47cb-8028-286f77570e5b","mentored","","2016-05-24 18:06:35","","","","2010-01-01",NA,1,NA,"","","","",799,"c2e89f0b-70cb-4680-bcf4-e3f35e5fcf81","person","BEIRUT, LEBANON","","","Beirut, Lebanon",33.8886299,35.4954796,"ChIJj6eAWCEXHxURtDaY6bqCkXI",NA,"",NA,NA,"Lebanon","Beirut","Beirut","Msaytbeh",NA,NA,NA,"Beirut",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-05-24 18:06:35","2016-10-24"
"257","de2d1e3c-f352-4c97-b75c-d8a8403fd847","dde7b3e7-ff52-49e3-a3f4-037740522bcb","mentored","","2016-05-24 18:06:35","","","","2011-12-01",NA,2,NA,"","","","",799,"c2e89f0b-70cb-4680-bcf4-e3f35e5fcf81","person","BEIRUT, LEBANON","","","Beirut, Lebanon",33.8886299,35.4954796,"ChIJj6eAWCEXHxURtDaY6bqCkXI",NA,"",NA,NA,"Lebanon","Beirut","Beirut","Msaytbeh",NA,NA,NA,"Beirut",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-05-24 18:06:35","2016-10-24"
"258","de2d1e3c-f352-4c97-b75c-d8a8403fd847","96475204-094e-413f-a3de-e0d960389ba2","mentored","","2016-05-24 18:06:35","","","","1995-01-01",NA,3,NA,"","","","",799,"c2e89f0b-70cb-4680-bcf4-e3f35e5fcf81","person","BEIRUT, LEBANON","","","Beirut, Lebanon",33.8886299,35.4954796,"ChIJj6eAWCEXHxURtDaY6bqCkXI",NA,"",NA,NA,"Lebanon","Beirut","Beirut","Msaytbeh",NA,NA,NA,"Beirut",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-05-24 18:06:35","2016-10-24"
"259","e057a64d-f446-4d60-b631-19bbe59195f0","df92485f-38ca-4524-9974-d2b770211d56","mentored","","2016-06-14 07:31:28","","","","2015-04-01",NA,4,NA,"","","","",977,"dcf3e5ce-c9e8-431e-8014-a36c51b75b67","person","LEBANON","","","Lebanon",33.854721,35.862285,"ChIJraoihAIXHxURcPkAbAk0fcw",NA,"",NA,NA,"Lebanon","","","",NA,NA,NA,"",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-06-14 07:31:28","2016-10-24"
"260","e82e0d56-5c6b-4619-a864-2263d633962f","4305b5cf-a4f9-4900-827f-eadbbfef95ea","founded","","2016-06-13 12:47:35","","","","",NA,NA,NA,"","","","both",863,"c7915f73-ddcc-4321-a0a8-beb170b75114","organization","BEIRUT DIGITAL DISTRICT BEIRUT LEBANON","2014-04-01","","1 floor ZTE corpiration Bdd1499, Nassif Yazigi Street,, Beirut, Lebanon",33.8915863,35.5054779,"ChIJkQVdiuEWHxURtgXwwO_0Sgg",NA,"",NA,NA,"Lebanon","Beirut","Beirut","",NA,NA,NA,"Beirut",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-06-13 12:47:35","2016-10-24"
"261","e82e0d56-5c6b-4619-a864-2263d633962f","a72f0277-43b7-47df-abc1-59fd6f28d9a3","founded","","2016-06-13 12:47:35","","","","",NA,NA,NA,"","","","both",863,"c7915f73-ddcc-4321-a0a8-beb170b75114","organization","BEIRUT DIGITAL DISTRICT BEIRUT LEBANON","2014-04-01","","1 floor ZTE corpiration Bdd1499, Nassif Yazigi Street,, Beirut, Lebanon",33.8915863,35.5054779,"ChIJkQVdiuEWHxURtgXwwO_0Sgg",NA,"",NA,NA,"Lebanon","Beirut","Beirut","",NA,NA,NA,"Beirut",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-06-13 12:47:35","2016-10-24"
"262","e82e0d56-5c6b-4619-a864-2263d633962f","260d4a9d-b084-47c6-950f-f6f34dd76a21","founded","","2016-06-13 12:47:35","","","","",NA,NA,NA,"","","","both",863,"c7915f73-ddcc-4321-a0a8-beb170b75114","organization","BEIRUT DIGITAL DISTRICT BEIRUT LEBANON","2014-04-01","","1 floor ZTE corpiration Bdd1499, Nassif Yazigi Street,, Beirut, Lebanon",33.8915863,35.5054779,"ChIJkQVdiuEWHxURtgXwwO_0Sgg",NA,"",NA,NA,"Lebanon","Beirut","Beirut","",NA,NA,NA,"Beirut",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-06-13 12:47:35","2016-10-24"
"263","e82e0d56-5c6b-4619-a864-2263d633962f","96f5984d-f4f3-48e7-91bc-8c456017e7a2","founded","","2016-06-13 12:47:35","","","","",NA,NA,NA,"","","","business",863,"c7915f73-ddcc-4321-a0a8-beb170b75114","organization","BEIRUT DIGITAL DISTRICT BEIRUT LEBANON","2014-04-01","","1 floor ZTE corpiration Bdd1499, Nassif Yazigi Street,, Beirut, Lebanon",33.8915863,35.5054779,"ChIJkQVdiuEWHxURtgXwwO_0Sgg",NA,"",NA,NA,"Lebanon","Beirut","Beirut","",NA,NA,NA,"Beirut",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-06-13 12:47:35","2016-10-24"
"264","e9664403-e3fc-4440-ade7-3af8f6aee65c","45fd8868-1829-44ff-aded-6fc882c9dce8","knows","","2016-07-15 08:39:11","","","","2015-01-01",NA,NA,NA,"","","","",209,"30a85a1e-026b-4f7b-b262-05475fd7736e","person","BEIRUT, LEBANON","","","Beirut, Lebanon",33.8937912,35.5017776,"ChIJj6eAWCEXHxURtDaY6bqCkXI",NA,"",NA,NA,"Lebanon","Beirut","Beirut","",NA,NA,NA,"Beirut",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-07-05 19:28:27","2016-10-24"
"265","ea91a9c2-835b-45b5-a5a6-7a262633a556","7c9be988-a25c-4dc1-ae00-222946aacf71","founded","","2016-05-24 18:06:35","","","","",NA,NA,NA,"","","","both",1084,"f870813b-651d-4c5b-a71e-f3e2945eaf7c","organization","JEITA JITTA MOUNT LEBANON LEBANON","2012-04-01","","Jitta, Lebanon",33.9541512,35.6508789,"ChIJaRGLgVQ_HxURx3MQhRwmwAE",NA,"",NA,NA,"Lebanon","Mount Lebanon","Kesrouane","Jitta",NA,NA,NA,"",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-05-24 18:06:35","2016-10-24"
"266","efc98d53-150b-408e-8c9e-6ec9ea693647","e038bbb5-1789-4681-bb13-7dcf11d53612","founded","","2016-05-24 18:06:35","","","","",NA,NA,NA,"","","","other",668,"a3c4be9d-83b0-4f7d-a784-caa311bc7138","organization","BEIRUT LEBANON","2015-01-01","","Beirut, Lebanon",33.8886299,35.4954796,"ChIJj6eAWCEXHxURtDaY6bqCkXI",NA,"",NA,NA,"Lebanon","Beirut","Beirut","Msaytbeh",NA,NA,NA,"Beirut",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-05-24 18:06:35","2016-10-24"
"267","efc98d53-150b-408e-8c9e-6ec9ea693647","753dce10-068d-45ce-b3dd-7406c5120495","founded","","2016-05-24 18:06:35","","","","",NA,NA,NA,"","","","both",668,"a3c4be9d-83b0-4f7d-a784-caa311bc7138","organization","BEIRUT LEBANON","2015-01-01","","Beirut, Lebanon",33.8886299,35.4954796,"ChIJj6eAWCEXHxURtDaY6bqCkXI",NA,"",NA,NA,"Lebanon","Beirut","Beirut","Msaytbeh",NA,NA,NA,"Beirut",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-05-24 18:06:35","2016-10-24"
"268","efc98d53-150b-408e-8c9e-6ec9ea693647","f063e474-0434-48bd-a9b5-d4741d26608e","founded","","2016-05-24 18:06:35","","","","",NA,NA,NA,"","","","both",668,"a3c4be9d-83b0-4f7d-a784-caa311bc7138","organization","BEIRUT LEBANON","2015-01-01","","Beirut, Lebanon",33.8886299,35.4954796,"ChIJj6eAWCEXHxURtDaY6bqCkXI",NA,"",NA,NA,"Lebanon","Beirut","Beirut","Msaytbeh",NA,NA,NA,"Beirut",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-05-24 18:06:35","2016-10-24"
"269","efc98d53-150b-408e-8c9e-6ec9ea693647","a1a809e1-b5ce-4c0c-b246-210d37d44eb9","mentored","","2016-05-24 18:06:35","","","","2015-01-01",NA,1,NA,"","","advisor","technical",668,"a3c4be9d-83b0-4f7d-a784-caa311bc7138","organization","BEIRUT LEBANON","2015-01-01","","Beirut, Lebanon",33.8886299,35.4954796,"ChIJj6eAWCEXHxURtDaY6bqCkXI",NA,"",NA,NA,"Lebanon","Beirut","Beirut","Msaytbeh",NA,NA,NA,"Beirut",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-05-24 18:06:35","2016-10-24"
"270","efc98d53-150b-408e-8c9e-6ec9ea693647","7417ff42-b90c-4fb8-87b8-d5c036a8030e","founded","","2016-05-24 18:06:35","","","","",NA,NA,NA,"","","","both",668,"a3c4be9d-83b0-4f7d-a784-caa311bc7138","organization","BEIRUT LEBANON","2015-01-01","","Beirut, Lebanon",33.8886299,35.4954796,"ChIJj6eAWCEXHxURtDaY6bqCkXI",NA,"",NA,NA,"Lebanon","Beirut","Beirut","Msaytbeh",NA,NA,NA,"Beirut",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-05-24 18:06:35","2016-10-24"
"271","efc98d53-150b-408e-8c9e-6ec9ea693647","56db9586-7bda-4092-bdf1-0c96b6b8814e","founded","","2016-05-24 18:06:35","","","","",NA,NA,NA,"","","","other",668,"a3c4be9d-83b0-4f7d-a784-caa311bc7138","organization","BEIRUT LEBANON","2015-01-01","","Beirut, Lebanon",33.8886299,35.4954796,"ChIJj6eAWCEXHxURtDaY6bqCkXI",NA,"",NA,NA,"Lebanon","Beirut","Beirut","Msaytbeh",NA,NA,NA,"Beirut",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-05-24 18:06:35","2016-10-24"
"272","efc98d53-150b-408e-8c9e-6ec9ea693647","36bbbdd1-474a-4dd4-b044-2501101000bb","founded","","2016-05-24 18:06:35","","","","",NA,NA,NA,"","","","both",668,"a3c4be9d-83b0-4f7d-a784-caa311bc7138","organization","BEIRUT LEBANON","2015-01-01","","Beirut, Lebanon",33.8886299,35.4954796,"ChIJj6eAWCEXHxURtDaY6bqCkXI",NA,"",NA,NA,"Lebanon","Beirut","Beirut","Msaytbeh",NA,NA,NA,"Beirut",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-05-24 18:06:35","2016-10-24"
"273","efc98d53-150b-408e-8c9e-6ec9ea693647","2943a7b5-35a1-4f32-a989-053ae55ea36e","founded","","2016-05-24 18:06:35","","","","",NA,NA,NA,"initial","","","both",668,"a3c4be9d-83b0-4f7d-a784-caa311bc7138","organization","BEIRUT LEBANON","2015-01-01","","Beirut, Lebanon",33.8886299,35.4954796,"ChIJj6eAWCEXHxURtDaY6bqCkXI",NA,"",NA,NA,"Lebanon","Beirut","Beirut","Msaytbeh",NA,NA,NA,"Beirut",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-05-24 18:06:35","2016-10-24"
"274","efc98d53-150b-408e-8c9e-6ec9ea693647","fdf7d423-5336-4de1-a9a9-bcdf9b87d651","mentored","","2016-05-24 18:06:35","","","","2015-08-01",NA,2,NA,"","","","",668,"a3c4be9d-83b0-4f7d-a784-caa311bc7138","organization","BEIRUT LEBANON","2015-01-01","","Beirut, Lebanon",33.8886299,35.4954796,"ChIJj6eAWCEXHxURtDaY6bqCkXI",NA,"",NA,NA,"Lebanon","Beirut","Beirut","Msaytbeh",NA,NA,NA,"Beirut",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-05-24 18:06:35","2016-10-24"
"275","efc98d53-150b-408e-8c9e-6ec9ea693647","fdbd2897-fbae-4242-b6fe-77a2cb0eaf1d","mentored","","2016-05-24 18:06:35","","","","2015-01-01",NA,1,NA,"","","advisor","business",668,"a3c4be9d-83b0-4f7d-a784-caa311bc7138","organization","BEIRUT LEBANON","2015-01-01","","Beirut, Lebanon",33.8886299,35.4954796,"ChIJj6eAWCEXHxURtDaY6bqCkXI",NA,"",NA,NA,"Lebanon","Beirut","Beirut","Msaytbeh",NA,NA,NA,"Beirut",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-05-24 18:06:35","2016-10-24"
"276","efc98d53-150b-408e-8c9e-6ec9ea693647","2f72a3c6-c1f0-4a59-940b-6513d1287cb3","founded","","2016-05-24 18:06:35","","","","",NA,NA,NA,"","","","business",668,"a3c4be9d-83b0-4f7d-a784-caa311bc7138","organization","BEIRUT LEBANON","2015-01-01","","Beirut, Lebanon",33.8886299,35.4954796,"ChIJj6eAWCEXHxURtDaY6bqCkXI",NA,"",NA,NA,"Lebanon","Beirut","Beirut","Msaytbeh",NA,NA,NA,"Beirut",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-05-24 18:06:35","2016-10-24"
"277","efc98d53-150b-408e-8c9e-6ec9ea693647","0323ee3c-68ee-41ec-92cc-3849012a63a0","founded","","2016-05-24 18:06:35","","","","",NA,NA,NA,"","","","both",668,"a3c4be9d-83b0-4f7d-a784-caa311bc7138","organization","BEIRUT LEBANON","2015-01-01","","Beirut, Lebanon",33.8886299,35.4954796,"ChIJj6eAWCEXHxURtDaY6bqCkXI",NA,"",NA,NA,"Lebanon","Beirut","Beirut","Msaytbeh",NA,NA,NA,"Beirut",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-05-24 18:06:35","2016-10-24"
"278","f26c90e0-643b-4a45-b8da-bca7bc56dc03","409fc4c2-2db6-4c79-b54e-b964ce0f015e","mentored","","2016-06-01 10:55:47","","","","2016-03-01",NA,5,NA,"","","","",296,"3e264f59-f5a0-4adb-8fea-e03ff2ca0091","person","BEIRUT, LEBANON","","","Beirut, Lebanon",33.8886299,35.4954796,"ChIJj6eAWCEXHxURtDaY6bqCkXI",NA,"",NA,NA,"Lebanon","Beirut","Beirut","Msaytbeh",NA,NA,NA,"Beirut",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-06-01 10:55:47","2016-10-24"
"279","f26c90e0-643b-4a45-b8da-bca7bc56dc03","3b78de76-661a-4264-9a55-ca55d12f47d8","mentored","","2016-06-01 10:55:47","","","","2015-12-01",NA,2,NA,"","","","",296,"3e264f59-f5a0-4adb-8fea-e03ff2ca0091","person","BEIRUT, LEBANON","","","Beirut, Lebanon",33.8886299,35.4954796,"ChIJj6eAWCEXHxURtDaY6bqCkXI",NA,"",NA,NA,"Lebanon","Beirut","Beirut","Msaytbeh",NA,NA,NA,"Beirut",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-06-01 10:55:47","2016-10-24"
"280","f26c90e0-643b-4a45-b8da-bca7bc56dc03","f51006ba-5bda-40b2-94de-4f765ff05724","mentored","","2016-06-01 10:55:47","","","","2015-11-01",NA,4,NA,"","","","",296,"3e264f59-f5a0-4adb-8fea-e03ff2ca0091","person","BEIRUT, LEBANON","","","Beirut, Lebanon",33.8886299,35.4954796,"ChIJj6eAWCEXHxURtDaY6bqCkXI",NA,"",NA,NA,"Lebanon","Beirut","Beirut","Msaytbeh",NA,NA,NA,"Beirut",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-06-01 10:55:47","2016-10-24"
"281","f6658c3c-0501-49f6-984e-6c46dedd029a","cc43979f-e0bd-4b8a-8e3f-0a42b31b8a92","founded","","2016-06-20 08:45:33","","","","",NA,NA,NA,"","","","both",550,"82007eab-2ac9-43f1-8322-332f3549984a","organization","RABWEH","2013-05-01","","Rabieh, Lebanon",33.9165335,35.6077849,"ChIJV0tuu18-HxURdJ4f1XDy-3M",NA,"",NA,NA,"Lebanon","Jabal Lubnan","Matn","",NA,NA,NA,"Rabieh",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-06-20 08:45:33","2016-10-24"
"282","f690dce5-9ce4-4428-a432-fbb65611a09a","80722a19-cbae-4b8a-b997-963585fa3a2b","founded","","2016-05-31 08:49:55","","","","",NA,NA,NA,"","","","other",286,"3c077ea0-2dde-4302-8974-c3398559b1f8","organization","BERYTECH TECHNOLOGICAL POLE BEIRUT LEBANON","2012-10-01","","Berytech Technological Pole, Beirut, Lebanon",33.8802719,35.5140457,"ChIJVZo_VAQXHxUR-DaI2gC__9M",NA,"",NA,NA,"Lebanon","Beirut","Beirut","",NA,NA,NA,"Beirut",NA,NA,"","Berytech Technological Pole",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-05-31 08:49:55","2016-10-24"
"283","f8abb1d4-0778-4f7c-8604-0fb1349c355f","77903dd2-73f2-4ffb-9b89-3096a6186b9f","mentored","","2016-06-13 08:05:37","","","","2015-02-01",NA,0,NA,"","","","",752,"bb78c124-3f42-43a9-b2df-a2c1a01f937b","person","BEIRUT","","","Beirut, Lebanon",33.8937913,35.5017767,"ChIJj6eAWCEXHxURtDaY6bqCkXI",NA,"",NA,NA,"Lebanon","Beirut Governorate","Beirut","Beirut",NA,NA,NA,"Beirut",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-06-13 08:05:37","2016-10-24"
"284","f8abb1d4-0778-4f7c-8604-0fb1349c355f","05ce69e1-3f40-476e-a313-07f5942372e4","mentored","","2016-06-13 08:05:37","","","","2013-06-01",NA,1,NA,"","","","",752,"bb78c124-3f42-43a9-b2df-a2c1a01f937b","person","BEIRUT","","","Beirut, Lebanon",33.8937913,35.5017767,"ChIJj6eAWCEXHxURtDaY6bqCkXI",NA,"",NA,NA,"Lebanon","Beirut Governorate","Beirut","Beirut",NA,NA,NA,"Beirut",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-06-13 08:05:37","2016-10-24"
"285","f8abb1d4-0778-4f7c-8604-0fb1349c355f","a839aefe-865f-4c48-9e83-b5fb0fbeb71d","inspired","","2016-06-13 08:05:37","","","","2012-03-01",NA,NA,NA,"","","","",752,"bb78c124-3f42-43a9-b2df-a2c1a01f937b","person","BEIRUT","","","Beirut, Lebanon",33.8937913,35.5017767,"ChIJj6eAWCEXHxURtDaY6bqCkXI",NA,"",NA,NA,"Lebanon","Beirut Governorate","Beirut","Beirut",NA,NA,NA,"Beirut",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-06-13 08:05:37","2016-10-24"
"286","f8abb1d4-0778-4f7c-8604-0fb1349c355f","eb399641-47c8-472c-aeb0-60c7f9abecf5","mentored","","2016-06-13 08:05:37","","","","2015-02-01",NA,1,NA,"","","","",752,"bb78c124-3f42-43a9-b2df-a2c1a01f937b","person","BEIRUT","","","Beirut, Lebanon",33.8937913,35.5017767,"ChIJj6eAWCEXHxURtDaY6bqCkXI",NA,"",NA,NA,"Lebanon","Beirut Governorate","Beirut","Beirut",NA,NA,NA,"Beirut",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-06-13 08:05:37","2016-10-24"
"287","fd702893-9349-45ee-b44b-4c077484346e","2f4913d3-6447-4359-b846-2a2cbd155f75","mentored","","2016-07-30 06:26:57","","","","2015-05-01",NA,1,NA,"","","","",810,"c324270b-4ada-4f43-963d-7ba729e97ea5","person","BEIRUT","","","Beirut, Lebanon",33.8937913,35.5017767,"ChIJj6eAWCEXHxURtDaY6bqCkXI",NA,"",NA,NA,"Lebanon","Beirut Governorate","Beirut","Beirut",NA,NA,NA,"Beirut",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-07-30 06:26:57","2016-10-24"
"288","fd702893-9349-45ee-b44b-4c077484346e","0c5b0332-2e8d-45fc-a747-ca65b735536a","mentored","","2016-07-30 06:26:57","","","","2015-09-01",NA,1,NA,"","","","",810,"c324270b-4ada-4f43-963d-7ba729e97ea5","person","BEIRUT","","","Beirut, Lebanon",33.8937913,35.5017767,"ChIJj6eAWCEXHxURtDaY6bqCkXI",NA,"",NA,NA,"Lebanon","Beirut Governorate","Beirut","Beirut",NA,NA,NA,"Beirut",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-07-30 06:26:57","2016-10-24"
"289","fd702893-9349-45ee-b44b-4c077484346e","651da4e7-7362-4d69-a507-459fab0269de","mentored","","2016-07-30 06:26:57","","","","2015-09-01",NA,1,NA,"","","","",810,"c324270b-4ada-4f43-963d-7ba729e97ea5","person","BEIRUT","","","Beirut, Lebanon",33.8937913,35.5017767,"ChIJj6eAWCEXHxURtDaY6bqCkXI",NA,"",NA,NA,"Lebanon","Beirut Governorate","Beirut","Beirut",NA,NA,NA,"Beirut",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-07-30 06:26:57","2016-10-24"
"290","fd702893-9349-45ee-b44b-4c077484346e","9e7198ff-ba1e-4b6f-81aa-9e6e9f532716","mentored","","2016-07-30 06:26:57","","","","2016-07-01",NA,1,NA,"","","","",810,"c324270b-4ada-4f43-963d-7ba729e97ea5","person","BEIRUT","","","Beirut, Lebanon",33.8937913,35.5017767,"ChIJj6eAWCEXHxURtDaY6bqCkXI",NA,"",NA,NA,"Lebanon","Beirut Governorate","Beirut","Beirut",NA,NA,NA,"Beirut",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-07-30 06:26:57","2016-10-24"
"291","fd702893-9349-45ee-b44b-4c077484346e","eeaa62ca-845e-4334-bd1f-50a311bf028b","mentored","","2016-07-30 06:26:57","","","","2014-08-01",NA,1,NA,"","","","",810,"c324270b-4ada-4f43-963d-7ba729e97ea5","person","BEIRUT","","","Beirut, Lebanon",33.8937913,35.5017767,"ChIJj6eAWCEXHxURtDaY6bqCkXI",NA,"",NA,NA,"Lebanon","Beirut Governorate","Beirut","Beirut",NA,NA,NA,"Beirut",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-07-30 06:26:57","2016-10-24"
"292","fdf03c41-c1da-4305-a966-3947361f1036","ba5d2e73-e358-4de5-a1dc-6c4b926b09a4","hosted","","2016-07-14 07:51:00","","2016-04-01","primary","2015-04-01",NA,NA,NA,"","","","",184,"2c07770e-a5dc-4fbe-b853-4757ef520df8","event","BEIRUT LEBANON","2016-05-01","2016-05-01","Beirut, Lebanon",33.8937912,35.5017776,"ChIJj6eAWCEXHxURtDaY6bqCkXI",NA,"",NA,NA,"Lebanon","Beirut","Beirut","Beirut",NA,NA,NA,"Beirut",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-06-20 14:14:12","2016-10-24"
"293","fdf03c41-c1da-4305-a966-3947361f1036","dc11daa2-d2a3-4b4b-88d7-7fb0e1a133b9","attended","","2016-06-20 14:14:12","","","","",25,NA,NA,"","","","",184,"2c07770e-a5dc-4fbe-b853-4757ef520df8","event","BEIRUT LEBANON","2016-05-01","2016-05-01","Beirut, Lebanon",33.8937912,35.5017776,"ChIJj6eAWCEXHxURtDaY6bqCkXI",NA,"",NA,NA,"Lebanon","Beirut","Beirut","Beirut",NA,NA,NA,"Beirut",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-06-20 14:14:12","2016-10-24"
"294","fdf03c41-c1da-4305-a966-3947361f1036","c18fc961-9eba-4dc0-927a-d55fc39f68bc","attended","","2016-07-14 07:51:00","","","","",15,NA,NA,"","","","",184,"2c07770e-a5dc-4fbe-b853-4757ef520df8","event","BEIRUT LEBANON","2016-05-01","2016-05-01","Beirut, Lebanon",33.8937912,35.5017776,"ChIJj6eAWCEXHxURtDaY6bqCkXI",NA,"",NA,NA,"Lebanon","Beirut","Beirut","Beirut",NA,NA,NA,"Beirut",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-06-20 14:14:12","2016-10-24"
"295","fea0868f-298e-4040-af88-6449ee240287","7033d04d-ee24-40f1-a6d4-37f70c5384fd","invested in","","2016-06-20 14:14:12","","","","2016-03-01",NA,NA,150000,"","equity","","",185,"2c07770e-a5dc-4fbe-b853-4757ef520df8","organization","NICOLAS IBRAHIM SURSOCK BEIRUT LEBANON","2016-03-01","","Nicolas Ibrahim Sursock, Bayrut, Lebanon",33.8707275,35.4893112,"ChIJOYYs80UXHxURYjY8xJ5axC8",NA,"Nicolas Ibrahim Sursock",NA,NA,"Lebanon","","Beirut","",NA,NA,NA,"Bayrut",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-06-20 14:14:12","2016-10-24"
