userid,edgeid,from,to,label,founder_status,date_start,date_end,degree,major,job_level,job_function,num_interactions,num_connections,host_role,investment_type,amount,last_updated,last_retrieved
9dd7b3cf-5cf8-4a5a-9c17-831cd6e0f83b,933bc7e9-6c6a-459d-ae26-a86a49330d10,7066f675-e079-406d-888a-6825fb97a1d1,3888eced-e13d-44a4-be0e-1ba01a430cbb,studied at,,2001-05-01 00:00:00.000000000,2005-05-01 00:00:00.000000000,bachelor,engineering,,,,,,,,,2016-10-27 11:01:43.153774080
9dd7b3cf-5cf8-4a5a-9c17-831cd6e0f83b,c84709ca-a044-447f-91cf-75d9e419fe1e,7066f675-e079-406d-888a-6825fb97a1d1,e55cbcfe-92b1-4862-b860-103470c40537,founded,,,,,,,business,,,,,,,2016-10-27 11:01:43.153774080
9dd7b3cf-5cf8-4a5a-9c17-831cd6e0f83b,069b95e7-18dd-4779-993c-0ac3592bc21e,d210e2c1-2d45-42c3-a74e-6061e8eb3448,e55cbcfe-92b1-4862-b860-103470c40537,founded,,,,,,,technical,,,,,,,2016-10-27 11:01:43.153774080
9dd7b3cf-5cf8-4a5a-9c17-831cd6e0f83b,ac5c7747-9559-4c7e-85a0-01e91ae8dda1,7066f675-e079-406d-888a-6825fb97a1d1,dd154c76-ec88-4617-a1a7-0d13e1ce5bfb,worked at,,2014-05-01 00:00:00.000000000,,,,manager,business,,,,,,,2016-10-27 11:01:43.153774080
9dd7b3cf-5cf8-4a5a-9c17-831cd6e0f83b,6fb1dff9-2b97-4b00-8817-f6dbbf920060,7066f675-e079-406d-888a-6825fb97a1d1,0fcd02a9-c477-4dce-9f74-a8fedaf60384,studied at,,2001-05-01 00:00:00.000000000,2005-05-01 00:00:00.000000000,bachelor,engineering,,,,,,,,,2016-10-27 11:01:43.153774080
9dd7b3cf-5cf8-4a5a-9c17-831cd6e0f83b,0cd7ddfd-779e-4100-bf27-aaa4ad6c11e9,2300aed0-9b2b-4f21-be33-6f4003f79d78,e55cbcfe-92b1-4862-b860-103470c40537,founded,,,,,,,business,,,,,,,2016-10-27 11:01:43.153774080
9deeddc8-c6b3-4d89-90a2-4e85b92cdf4a,97b75fdc-36c7-4f86-94a0-70ff2b8155a7,1fa65e2e-8a6a-459c-aa12-59400ce43358,871edcc4-b8da-4343-9fd0-e6bfed1ca594,studied at,,2009-09-01 00:00:00.000000000,2013-12-01 00:00:00.000000000,bachelor,engineering,,,,,,,,,2016-10-27 11:01:43.467789056
9deeddc8-c6b3-4d89-90a2-4e85b92cdf4a,9ffeaa39-9cad-4374-85d2-5feb2cdc673c,1fa65e2e-8a6a-459c-aa12-59400ce43358,abc83084-d1ba-4627-9803-7430fe0c1291,worked at,,2014-02-01 00:00:00.000000000,2016-01-01 00:00:00.000000000,,,manager,technical,,,,,,,2016-10-27 11:01:43.467789056
9deeddc8-c6b3-4d89-90a2-4e85b92cdf4a,ecd4fd46-22e6-4c6f-8f12-bdc5193ef830,fcbb0825-8c31-4207-a96a-856c576614b0,a66b57dc-eb14-491c-b459-58622a8b1ce4,founded,,,,,,,both,,,,,,,2016-10-27 11:01:43.467789056
9deeddc8-c6b3-4d89-90a2-4e85b92cdf4a,dfc6224c-3930-42a3-92c6-cea149fcf617,1fa65e2e-8a6a-459c-aa12-59400ce43358,a66b57dc-eb14-491c-b459-58622a8b1ce4,founded,,,,,,,technical,,,,,,,2016-10-27 11:01:43.467789056
9deeddc8-c6b3-4d89-90a2-4e85b92cdf4a,14d52cc3-980f-4fa5-9b74-5c1cb12e5329,1fa65e2e-8a6a-459c-aa12-59400ce43358,c5d267cd-87c8-446a-9346-241f8c35f45b,worked at,,2016-02-01 00:00:00.000000000,,,,analyst,technical,,,,,,,2016-10-27 11:01:43.467789056
9ecf1353-0887-43f4-a657-ac250285503e,b60a4841-f334-4af8-96b6-e04ab5508553,16917cc6-baeb-4d7b-8892-e6955da6bff7,d9157348-28aa-4285-8328-382c069717a3,mentored,,2007-01-01 00:00:00.000000000,,,,,,6.0,,,,,,2016-10-27 11:01:43.706502912
9ecf1353-0887-43f4-a657-ac250285503e,b1f71aed-3a00-4ab3-8d9b-7a3ffa1bf927,d9157348-28aa-4285-8328-382c069717a3,16565c19-68ec-48e3-b092-f911797fd24d,attended,,,,,,,,,3.0,,,,,2016-10-27 11:01:43.706502912
9ecf1353-0887-43f4-a657-ac250285503e,a0d65fb3-77c4-493a-8226-05f6af09ecb5,d9157348-28aa-4285-8328-382c069717a3,79d610ce-22d2-4c72-99c3-aed3bc96710a,founded,,,,,,,both,,,,,,,2016-10-27 11:01:43.706502912
9ecf1353-0887-43f4-a657-ac250285503e,31e18dc5-3100-4ed8-aa94-a25e48c4b3c9,d9157348-28aa-4285-8328-382c069717a3,def3932f-ec52-40ce-a853-f8735b53e3e8,studied at,,2008-01-01 00:00:00.000000000,,highschool,,,,,,,,,,2016-10-27 11:01:43.706502912
9ecf1353-0887-43f4-a657-ac250285503e,bf3304f4-348e-4a3c-9fad-09026cd17923,eb625d05-9cb1-487d-9f60-61cb2f6e125c,79d610ce-22d2-4c72-99c3-aed3bc96710a,accelerated/incubated,,2015-11-01 00:00:00.000000000,,,,,,,,,other,1500.0,,2016-10-27 11:01:43.706502912
9f3a679b-1cc6-4777-8d22-0bac96eb5f5e,f64191cd-5a80-4b07-acad-8ee69bef924d,0aae1144-8048-4e59-b3de-2514dd7e9a8c,2c115e59-7f5c-497b-84b0-e08712b4aac9,founded,,,,,,,both,,,,,,,2016-10-27 11:01:43.941255936
9f3a679b-1cc6-4777-8d22-0bac96eb5f5e,c7359519-3cd3-4270-9def-fa2072d76872,5455bb42-6dae-4a64-836a-ad42779b8396,89680f89-aea3-446c-b8d6-54422e7ddba2,studied at,,2009-08-01 00:00:00.000000000,2012-05-01 00:00:00.000000000,bachelor,other,,,,,,,,,2016-10-27 11:01:43.941255936
9f3a679b-1cc6-4777-8d22-0bac96eb5f5e,6c287d9d-00b0-46e9-a972-625cd5627bad,977d6dc1-4921-429e-9a5e-994f5c14b630,2c115e59-7f5c-497b-84b0-e08712b4aac9,founded,,,,,,,both,,,,,,,2016-10-27 11:01:43.941255936
9f3a679b-1cc6-4777-8d22-0bac96eb5f5e,2b24db20-7f26-4de3-8a39-cd249214b976,5455bb42-6dae-4a64-836a-ad42779b8396,2c115e59-7f5c-497b-84b0-e08712b4aac9,founded,,,,,,,both,,,,,,,2016-10-27 11:01:43.941255936
9f3a679b-1cc6-4777-8d22-0bac96eb5f5e,35f459b8-0ca2-46b1-87d8-4e91b63f0974,5455bb42-6dae-4a64-836a-ad42779b8396,e8e57780-53a8-4c88-ac10-435b4d0fdfd3,attended,,,,,,,,,10.0,,,,,2016-10-27 11:01:43.941255936
9f3a679b-1cc6-4777-8d22-0bac96eb5f5e,57252250-f195-4886-b3fc-450750bd56fb,538f1aea-928b-41be-99cf-ab6f54aac719,e8e57780-53a8-4c88-ac10-435b4d0fdfd3,hosted,,2015-06-01 00:00:00.000000000,2015-06-01 00:00:00.000000000,,,,,,,primary,,,,2016-10-27 11:01:43.941255936
9f3a679b-1cc6-4777-8d22-0bac96eb5f5e,3551fc54-6c02-4f07-91e5-72355d86d601,5455bb42-6dae-4a64-836a-ad42779b8396,65e58f0e-9263-4757-986a-b80f42a9ff1d,studied at,,1995-09-01 00:00:00.000000000,2009-05-01 00:00:00.000000000,highschool,,,,,,,,,,2016-10-27 11:01:43.941255936
9f3a679b-1cc6-4777-8d22-0bac96eb5f5e,09bdf2c0-a019-47b1-a559-f8cc099c45a3,5455bb42-6dae-4a64-836a-ad42779b8396,b8f0cd25-cea7-4ddc-a6d5-a1084306af5a,worked at,,2012-06-01 00:00:00.000000000,2014-04-01 00:00:00.000000000,,,analyst,technical,,,,,,,2016-10-27 11:01:43.941255936
9f3a679b-1cc6-4777-8d22-0bac96eb5f5e,a9255891-016d-4523-92ec-61dff276e5e3,5455bb42-6dae-4a64-836a-ad42779b8396,ed2e7068-f682-426d-b93b-bfe02e538c25,attended,,,,,,,,,10.0,,,,,2016-10-27 11:01:43.941255936
a04ebd0a-36cd-408c-80b7-be9742b73c58,94e18fde-4771-489a-9e8a-60b72e5e4023,a83d1356-7ff3-4922-a75b-870de37fb00b,3c65b045-ee02-4b61-8f41-6e5675326016,worked at,,2010-01-01 00:00:00.000000000,2012-01-01 00:00:00.000000000,,,c-level,technical,,,,,,,2016-10-27 11:01:44.369615104
a04ebd0a-36cd-408c-80b7-be9742b73c58,3a449f8b-b6c9-4bdc-b145-7ea2d62ef15c,a83d1356-7ff3-4922-a75b-870de37fb00b,10fb9850-5830-48e9-a0d6-600e48f733d9,studied at,,1997-09-01 00:00:00.000000000,2001-07-01 00:00:00.000000000,bachelor,engineering,,,,,,,,,2016-10-27 11:01:44.369615104
a04ebd0a-36cd-408c-80b7-be9742b73c58,387f4d2f-38f6-40b6-a62b-a94e76857b0d,a83d1356-7ff3-4922-a75b-870de37fb00b,b7990ba7-ea47-45eb-95ec-c2d5551b1a74,founded,,,,,,,technical,,,,,,,2016-10-27 11:01:44.369615104
a04ebd0a-36cd-408c-80b7-be9742b73c58,88073ef7-6c0d-48b7-8165-660adbdbdd1d,a83d1356-7ff3-4922-a75b-870de37fb00b,c1a00651-6fc0-438d-8953-f0c2544d22bd,worked at,,2006-01-01 00:00:00.000000000,2010-01-01 00:00:00.000000000,,,director,technical,,,,,,,2016-10-27 11:01:44.369615104
a04ebd0a-36cd-408c-80b7-be9742b73c58,ee626d21-7af1-4004-8492-217f5eb3346d,a83d1356-7ff3-4922-a75b-870de37fb00b,9d2c4338-afbb-4d1e-9e20-56b737e1e600,studied at,,1983-10-01 00:00:00.000000000,1995-07-01 00:00:00.000000000,highschool,,,,,,,,,,2016-10-27 11:01:44.369615104
a04ebd0a-36cd-408c-80b7-be9742b73c58,d1a70d70-a405-4267-87da-b4ca484904e4,a83d1356-7ff3-4922-a75b-870de37fb00b,6faec310-df05-483a-a1c9-2926fe783145,attended,,,,,,,,,12.0,,,,,2016-10-27 11:01:44.369615104
a04ebd0a-36cd-408c-80b7-be9742b73c58,4dabcfd7-0975-4cea-922b-212143ecdc46,a83d1356-7ff3-4922-a75b-870de37fb00b,b77de6f4-cd8a-4cf5-9d9b-8670ce712355,founded,,,,,,,technical,,,,,,,2016-10-27 11:01:44.369615104
a04ebd0a-36cd-408c-80b7-be9742b73c58,18611349-db6e-4bbd-8234-a932028f361b,a83d1356-7ff3-4922-a75b-870de37fb00b,9095164a-b465-4ad8-85ee-04d484d21909,founded,,,,,,,both,,,,,,,2016-10-27 11:01:44.369615104
a04ebd0a-36cd-408c-80b7-be9742b73c58,56d68c22-330f-4cea-929e-f9aa298597c3,a83d1356-7ff3-4922-a75b-870de37fb00b,67e9e4d6-2b8d-4566-836a-86d164768b1a,worked at,,2002-01-01 00:00:00.000000000,2006-01-01 00:00:00.000000000,,,manager,technical,,,,,,,2016-10-27 11:01:44.369615104
a0884964-c996-4c58-8335-d21acaf73580,2c9a808b-904e-4d4f-9ee4-ba2c12d07790,c933e96d-02a4-401f-b815-6371f36a1ba1,86b3c12f-1ae6-4731-b65b-e7a166777f7f,worked at,,2008-01-01 00:00:00.000000000,2008-10-01 00:00:00.000000000,,,intern,other,,,,,,,2016-10-27 11:01:44.820121088
a0884964-c996-4c58-8335-d21acaf73580,96c376af-8936-4bbb-acfa-497b9a39d7e5,c933e96d-02a4-401f-b815-6371f36a1ba1,94601cef-bf79-463d-b1f7-6adc1bcb5402,worked at,,2009-01-01 00:00:00.000000000,2009-10-01 00:00:00.000000000,,,advisor,other,,,,,,,2016-10-27 11:01:44.820121088
a0884964-c996-4c58-8335-d21acaf73580,6fac6feb-2b31-4299-bc51-5249c8747155,c933e96d-02a4-401f-b815-6371f36a1ba1,93337eb5-46a3-457c-a53f-4e2d9407ca1e,founded,,,,,,,business,,,,,,,2016-10-27 11:01:44.820121088
a0884964-c996-4c58-8335-d21acaf73580,623cc492-5ec7-41fc-925f-66c22f881bad,c933e96d-02a4-401f-b815-6371f36a1ba1,72f13b0b-84db-4320-b095-7bd99b36304e,worked at,,2010-01-01 00:00:00.000000000,2011-01-01 00:00:00.000000000,,,advisor,other,,,,,,,2016-10-27 11:01:44.820121088
a0884964-c996-4c58-8335-d21acaf73580,ddc0efe1-2535-4760-a217-4e835c1d20ff,c933e96d-02a4-401f-b815-6371f36a1ba1,aff1773d-eaad-4555-a48c-7058e429c5b9,attended,,,,,,,,,0.0,,,,,2016-10-27 11:01:44.820121088
a0884964-c996-4c58-8335-d21acaf73580,f43a9033-91b0-4878-975f-e636d502dcfc,c933e96d-02a4-401f-b815-6371f36a1ba1,17c20152-b612-473b-9378-9f1445d37900,worked at,,2007-01-01 00:00:00.000000000,2007-10-01 00:00:00.000000000,,,analyst,other,,,,,,,2016-10-27 11:01:44.820121088
a0884964-c996-4c58-8335-d21acaf73580,d984df7b-a4eb-4473-9b7c-3f12b90d041e,c933e96d-02a4-401f-b815-6371f36a1ba1,3fae52a4-824a-473e-a536-e9e6fedc6ea1,worked at,,2012-02-01 00:00:00.000000000,2013-03-01 00:00:00.000000000,,,analyst,business,,,,,,,2016-10-27 11:01:44.820121088
a0884964-c996-4c58-8335-d21acaf73580,2c58edd7-8ae3-4ee5-aebb-a1a54ddb205c,c933e96d-02a4-401f-b815-6371f36a1ba1,b7603206-32b1-41ca-9dce-792397de9f40,studied at,,2006-09-01 00:00:00.000000000,2010-06-01 00:00:00.000000000,bachelor,business,,,,,,,,,2016-10-27 11:01:44.820121088
a30dd7de-dec2-482b-bfd4-6a9c43203bb6,92e3bd47-7a89-4ff3-89a2-328b3371dcb5,cc7a9edd-c205-415e-af56-fd07b0118e6f,81c066f6-cea0-4cd5-ae60-c5b620aca022,accelerated/incubated,,2015-02-01 00:00:00.000000000,,,,,,,,,other,0.0,,2016-10-27 11:01:45.150969088
a30dd7de-dec2-482b-bfd4-6a9c43203bb6,69373cf0-a8dc-4f3f-8584-8ff9954ebf5b,fe5d867c-e3ac-411b-ad79-d5d71156b93a,295eff7c-dd9e-474f-832b-5040527f527b,studied at,,2008-08-01 00:00:00.000000000,2010-06-01 00:00:00.000000000,doctorate,science,,,,,,,,,2016-10-27 11:01:45.150969088
a30dd7de-dec2-482b-bfd4-6a9c43203bb6,f4711973-0f93-40ca-bdbe-db2862b3c976,81c066f6-cea0-4cd5-ae60-c5b620aca022,295eff7c-dd9e-474f-832b-5040527f527b,founded,,,,,,,both,,,,,,,2016-10-27 11:01:45.150969088
a30dd7de-dec2-482b-bfd4-6a9c43203bb6,d5ee69f3-bf5d-4711-9379-5316a7f1210b,6de65bd3-35fd-49ec-ad0a-73badcaad06b,295eff7c-dd9e-474f-832b-5040527f527b,mentored,,2010-12-01 00:00:00.000000000,,,,,,1.0,,,,,,2016-10-27 11:01:45.150969088
a30dd7de-dec2-482b-bfd4-6a9c43203bb6,5839b41e-906b-4722-8716-60bb31c0f220,5d05b9ac-638e-4e27-a3f4-55ac0978e5ff,295eff7c-dd9e-474f-832b-5040527f527b,member of,,2014-02-01 00:00:00.000000000,,,,,,6.0,,,,,,2016-10-27 11:01:45.150969088
a30dd7de-dec2-482b-bfd4-6a9c43203bb6,7f05e42d-1cb1-4aff-bc50-e131b12a05e7,14b13249-87b1-4ff5-a68a-b7f7f1e3365c,295eff7c-dd9e-474f-832b-5040527f527b,attended,,,,,,,,,10.0,,,,,2016-10-27 11:01:45.150969088
a30dd7de-dec2-482b-bfd4-6a9c43203bb6,08ab938f-4129-4abc-9292-19283f340d96,d9e5642a-7786-4517-9056-51da5f3eb4b4,295eff7c-dd9e-474f-832b-5040527f527b,studied at,,2005-10-01 00:00:00.000000000,2007-07-01 00:00:00.000000000,master,science,,,,,,,,,2016-10-27 11:01:45.150969088
a30dd7de-dec2-482b-bfd4-6a9c43203bb6,11556b8f-8209-4191-8798-925994798767,c594d88c-6b49-4fdc-aa36-342a4c004e32,295eff7c-dd9e-474f-832b-5040527f527b,mentored,,2016-05-01 00:00:00.000000000,,,,,,5.0,,,,,,2016-10-27 11:01:45.150969088
a30dd7de-dec2-482b-bfd4-6a9c43203bb6,a217c348-d4e1-427e-bda9-84dd52b0376c,d8d83a72-2cfc-4ad7-b72a-438511ab385d,295eff7c-dd9e-474f-832b-5040527f527b,mentored,,2013-10-01 00:00:00.000000000,,,,,,1.0,,,,,,2016-10-27 11:01:45.150969088
a30dd7de-dec2-482b-bfd4-6a9c43203bb6,2c8cb9dc-a80e-488a-8275-c09993641881,663b4bfc-d03d-4a60-ac20-8740cf3302c4,81c066f6-cea0-4cd5-ae60-c5b620aca022,founded,subsequent,2014-05-01 00:00:00.000000000,,,,,business,,,,,,,2016-10-27 11:01:45.150969088
a30dd7de-dec2-482b-bfd4-6a9c43203bb6,e4436e9e-dc0e-4b54-b9ff-1abc2a1af4cd,3c736da5-0186-420e-addf-53f1b5489af7,295eff7c-dd9e-474f-832b-5040527f527b,mentored,,2015-01-01 00:00:00.000000000,,,,,,2.0,,,,,,2016-10-27 11:01:45.150969088
a30dd7de-dec2-482b-bfd4-6a9c43203bb6,8e5d2011-c7e0-4558-8c26-4b4b788065bd,d9e5642a-7786-4517-9056-51da5f3eb4b4,295eff7c-dd9e-474f-832b-5040527f527b,studied at,,2001-01-01 00:00:00.000000000,2004-07-01 00:00:00.000000000,bachelor,science,,,,,,,,,2016-10-27 11:01:45.150969088
a30dd7de-dec2-482b-bfd4-6a9c43203bb6,9dba8e6e-2761-456e-bb5c-a4a9b319b782,a3cb1996-63b1-46ec-8cf3-d14c8e75d43b,295eff7c-dd9e-474f-832b-5040527f527b,worked at,,2011-02-01 00:00:00.000000000,,,,analyst,technical,,,,,,,2016-10-27 11:01:45.150969088
a356bd62-d95b-4102-a0ec-69d5af5b7bfc,54e2b39a-fa64-495d-bf10-1e6729885acc,d309db18-2650-479a-a2ae-2b5e81c6e2d0,1f8387d7-b484-4004-9298-21ec55323216,studied at,,1990-10-01 00:00:00.000000000,1995-10-01 00:00:00.000000000,master,science,,,,,,,,,2016-10-27 11:01:45.705163008
a356bd62-d95b-4102-a0ec-69d5af5b7bfc,8512cda5-ce75-45f8-ab49-f67e75b8e4a0,d309db18-2650-479a-a2ae-2b5e81c6e2d0,a6449848-6bd9-4f1d-b430-a38f35550b27,member of,,2015-10-01 00:00:00.000000000,,,,,,1.0,,,,,,2016-10-27 11:01:45.705163008
a356bd62-d95b-4102-a0ec-69d5af5b7bfc,717e7e8b-b39f-4233-8268-370d023eb924,d309db18-2650-479a-a2ae-2b5e81c6e2d0,5ad165e1-19e8-4dbd-bcac-6959ddd5b803,studied at,,2014-10-01 00:00:00.000000000,2015-07-01 00:00:00.000000000,master,business,,,,,,,,,2016-10-27 11:01:45.705163008
a356bd62-d95b-4102-a0ec-69d5af5b7bfc,6fdee6a2-28a8-4255-8af4-983303636241,d309db18-2650-479a-a2ae-2b5e81c6e2d0,68b6c048-0822-40fa-a05f-7e4670b94bd2,worked at,,2009-10-01 00:00:00.000000000,2013-04-01 00:00:00.000000000,,,manager,business,,,,,,,2016-10-27 11:01:45.705163008
a356bd62-d95b-4102-a0ec-69d5af5b7bfc,c995280e-fc86-41fc-a5fc-031f82de48e1,d309db18-2650-479a-a2ae-2b5e81c6e2d0,de2d671e-7fe4-4ecb-aa77-a56b4ee17faf,member of,,2015-10-01 00:00:00.000000000,,,,,,1.0,,,,,,2016-10-27 11:01:45.705163008
a356bd62-d95b-4102-a0ec-69d5af5b7bfc,39596cb2-f5bd-4296-b9d0-81b84caa5ad4,d309db18-2650-479a-a2ae-2b5e81c6e2d0,0b7d20a8-6fcd-40dc-9107-96e03ac07244,attended,,,,,,,,,200.0,,,,,2016-10-27 11:01:45.705163008
a356bd62-d95b-4102-a0ec-69d5af5b7bfc,999765c0-8dfc-4e68-9d86-88f75d5272d8,d50f14c3-b8de-418b-8404-44ba6983c3c4,d309db18-2650-479a-a2ae-2b5e81c6e2d0,mentored,,2014-03-01 00:00:00.000000000,2014-06-01 00:00:00.000000000,,,,,2.0,,,,,,2016-10-27 11:01:45.705163008
a3c4be9d-83b0-4f7d-a784-caa311bc7138,508edf2a-603f-4dbe-94f1-a9458fff79e3,56db9586-7bda-4092-bdf1-0c96b6b8814e,5d2c1e63-7a75-421b-8eeb-0997d4b2c076,founded,,,,,,,other,,,,,,,2016-10-27 11:01:45.998573056
a3c4be9d-83b0-4f7d-a784-caa311bc7138,30b85c8d-3dd8-4fb3-90dc-b80c391c1712,a1a809e1-b5ce-4c0c-b246-210d37d44eb9,5d2c1e63-7a75-421b-8eeb-0997d4b2c076,mentored,,2015-01-01 00:00:00.000000000,,,,advisor,technical,1.0,,,,,,2016-10-27 11:01:45.998573056
a3c4be9d-83b0-4f7d-a784-caa311bc7138,b49ec12f-71e8-474c-acd5-73ca1fe971b1,e038bbb5-1789-4681-bb13-7dcf11d53612,5d2c1e63-7a75-421b-8eeb-0997d4b2c076,founded,,,,,,,other,,,,,,,2016-10-27 11:01:45.998573056
a3c4be9d-83b0-4f7d-a784-caa311bc7138,406218cf-e134-40cd-a1ba-ca94fe09951b,fdbd2897-fbae-4242-b6fe-77a2cb0eaf1d,5d2c1e63-7a75-421b-8eeb-0997d4b2c076,mentored,,2015-01-01 00:00:00.000000000,,,,advisor,business,1.0,,,,,,2016-10-27 11:01:45.998573056
a3c4be9d-83b0-4f7d-a784-caa311bc7138,6ffa8d02-9192-4781-8125-b5bd5a808dc1,a1a809e1-b5ce-4c0c-b246-210d37d44eb9,2f72a3c6-c1f0-4a59-940b-6513d1287cb3,mentored,,2015-01-01 00:00:00.000000000,,,,,,1.0,,,,,,2016-10-27 11:01:45.998573056
a3c4be9d-83b0-4f7d-a784-caa311bc7138,79db8236-861f-4196-bd82-4ac385f435a1,2f72a3c6-c1f0-4a59-940b-6513d1287cb3,5d2c1e63-7a75-421b-8eeb-0997d4b2c076,founded,,,,,,,business,,,,,,,2016-10-27 11:01:45.998573056
a3c4be9d-83b0-4f7d-a784-caa311bc7138,ba51768a-9956-45dc-9dfd-45b4e72cbe9c,28b8bfab-2660-431f-bc0a-8e335ea5815d,2f72a3c6-c1f0-4a59-940b-6513d1287cb3,mentored,,2012-06-01 00:00:00.000000000,,,,,,1.0,,,,,,2016-10-27 11:01:45.998573056
a3c4be9d-83b0-4f7d-a784-caa311bc7138,ee747b6a-cf8c-4b08-bb4d-90200176cb3e,2f72a3c6-c1f0-4a59-940b-6513d1287cb3,ae141519-2715-42e5-b000-1bce64488aac,worked at,,2014-06-01 00:00:00.000000000,,,,analyst,business,,,,,,,2016-10-27 11:01:45.998573056
a3c4be9d-83b0-4f7d-a784-caa311bc7138,8f5812f6-1c07-439e-b7a5-ea3bfe623607,2f72a3c6-c1f0-4a59-940b-6513d1287cb3,2265ee20-d4e9-4233-93f5-ed5cbe5e115b,studied at,,2004-10-01 00:00:00.000000000,2009-06-01 00:00:00.000000000,master,engineering,,,,,,,,,2016-10-27 11:01:45.998573056
a3c4be9d-83b0-4f7d-a784-caa311bc7138,e2dca51e-b2ae-426e-9043-44aaf44fb6dc,f70e6aa5-7854-466d-b81a-590282d1435f,2f72a3c6-c1f0-4a59-940b-6513d1287cb3,mentored,,2013-06-01 00:00:00.000000000,,,,,,1.0,,,,,,2016-10-27 11:01:45.998573056
a3c4be9d-83b0-4f7d-a784-caa311bc7138,852073a4-0a06-4d09-a794-88340d8e6ef9,2f72a3c6-c1f0-4a59-940b-6513d1287cb3,d9a60a78-93da-4271-96f9-40de186a6a81,member of,,2015-10-01 00:00:00.000000000,,,,,,1.0,,,,,,2016-10-27 11:01:45.998573056
a3c4be9d-83b0-4f7d-a784-caa311bc7138,4498667c-46a9-4d98-9c0c-872de7269e14,2f72a3c6-c1f0-4a59-940b-6513d1287cb3,6fa48503-c1b7-4b8c-80a8-9b41a81bf598,attended,,,,,,,,,20.0,,,,,2016-10-27 11:01:45.998573056
a3c4be9d-83b0-4f7d-a784-caa311bc7138,c2e7fef8-c8e4-4216-8c58-4571e95d4bdb,2f72a3c6-c1f0-4a59-940b-6513d1287cb3,ddcb0ef2-9ae7-4d1b-8afd-fcd562a5fb0e,studied at,,2012-06-01 00:00:00.000000000,2014-09-01 00:00:00.000000000,master,business,,,,,,,,,2016-10-27 11:01:45.998573056
a4b929d5-d6d1-455a-bed9-44a50c8b2094,5161d558-daf6-47fa-ab72-5b4d1c02c5fb,5ac6e6f3-8999-403c-9832-2eabe102d91a,eb8d523c-b97b-469d-9bb2-a8bf13879a6a,mentored,,2015-04-01 00:00:00.000000000,,,,,,4.0,,,,,,2016-10-27 11:01:46.518340096
a4b929d5-d6d1-455a-bed9-44a50c8b2094,8556ead4-1553-4589-b9a0-086ab904fe17,351e46d4-7992-44d3-bdf5-cf2b07978692,3cc34232-f82f-49fd-b9af-0db424ef8e61,founded,,,,,,,technical,,,,,,,2016-10-27 11:01:46.518340096
a4b929d5-d6d1-455a-bed9-44a50c8b2094,e9220c29-0c6a-49b5-87ff-a57b548bacbf,fd493704-317f-48ae-990b-057c4ddfddf9,3cc34232-f82f-49fd-b9af-0db424ef8e61,founded,,,,,,,both,,,,,,,2016-10-27 11:01:46.518340096
a4b929d5-d6d1-455a-bed9-44a50c8b2094,791655cc-1b1b-450e-abbf-3d369a1e210e,dfa3f309-d76b-49e0-a1f5-ebf0c6951525,bb39a9fb-1c2d-47c6-8b24-e0ac6394dbb4,hosted,,2015-09-01 00:00:00.000000000,2015-09-01 00:00:00.000000000,,,,,,,primary,,,,2016-10-27 11:01:46.518340096
a4b929d5-d6d1-455a-bed9-44a50c8b2094,f2251aeb-7fd8-4072-9155-a3301b71c59a,eb8d523c-b97b-469d-9bb2-a8bf13879a6a,bb39a9fb-1c2d-47c6-8b24-e0ac6394dbb4,attended,,,,,,,,,2.0,,,,,2016-10-27 11:01:46.518340096
a4b929d5-d6d1-455a-bed9-44a50c8b2094,c61ee76b-6553-46d6-a2a6-7bb7a4fcf096,585dc2ca-f351-4b55-a987-e69a499436e2,9809f167-48e0-4ed9-aa7e-7ba69af5e0b8,hosted,,2016-05-01 00:00:00.000000000,2016-05-01 00:00:00.000000000,,,,,,,primary,,,,2016-10-27 11:01:46.518340096
a4b929d5-d6d1-455a-bed9-44a50c8b2094,a7a5c8e5-6a93-46a0-85ca-ace64ff1e1b6,502cdc83-2f61-490f-a7a2-7dc1b593ce3e,3cc34232-f82f-49fd-b9af-0db424ef8e61,founded,,,,,,,business,,,,,,,2016-10-27 11:01:46.518340096
a4b929d5-d6d1-455a-bed9-44a50c8b2094,45c2a5e1-712d-454a-b0c3-d41f492bb299,eb8d523c-b97b-469d-9bb2-a8bf13879a6a,9809f167-48e0-4ed9-aa7e-7ba69af5e0b8,attended,,,,,,,,,5.0,,,,,2016-10-27 11:01:46.518340096
a4b929d5-d6d1-455a-bed9-44a50c8b2094,9bd5c8c9-03d5-4267-b01d-2764bf33765e,eb8d523c-b97b-469d-9bb2-a8bf13879a6a,3cc34232-f82f-49fd-b9af-0db424ef8e61,founded,,,,,,,technical,,,,,,,2016-10-27 11:01:46.518340096
a4b929d5-d6d1-455a-bed9-44a50c8b2094,8e4a4775-96aa-462b-b0d0-7e98a071cbf2,eb8d523c-b97b-469d-9bb2-a8bf13879a6a,f650ccf2-7e5c-4b4c-ba08-51d31365c9e3,studied at,,2013-10-01 00:00:00.000000000,,bachelor,engineering,,,,,,,,,2016-10-27 11:01:46.518340096
a4b929d5-d6d1-455a-bed9-44a50c8b2094,a5db0996-27c5-4b10-a34e-d39104ac1d2c,dfa3f309-d76b-49e0-a1f5-ebf0c6951525,3cc34232-f82f-49fd-b9af-0db424ef8e61,accelerated/incubated,,2015-04-01 00:00:00.000000000,,,,,,,,,other,0.0,,2016-10-27 11:01:46.518340096
