userid,nodeid,date,num_people,funding_amount,last_updated,last_retrieved
b83d19de-c412-4b2d-b515-68aa538d0d76,b5280219-fe59-48f3-a569-15965f0a9ff7,2015-11-01 00:00:00.000000000,500.0,,,2016-10-27 11:01:55.855750912
b8e1a440-9c51-4e17-90b8-1439d9c63733,127ef7dc-158d-4b02-a7af-712a4b642ae1,2014-09-01 00:00:00.000000000,1600.0,,,2016-10-27 11:01:56.524620032
b8e1a440-9c51-4e17-90b8-1439d9c63733,68d9e63d-6eab-490a-ad3c-1ceb5c77d026,2014-09-01 00:00:00.000000000,600.0,,,2016-10-27 11:01:56.524620032
b8e1a440-9c51-4e17-90b8-1439d9c63733,6177268f-f92a-49cb-850f-7f491597c7fd,2012-12-01 00:00:00.000000000,7.0,,,2016-10-27 11:01:56.524620032
b937fe83-256a-44a5-9c78-51c7dc73b32a,da58bf37-7c6b-4316-b553-31658bff90fa,2013-12-01 00:00:00.000000000,2.0,,,2016-10-27 11:01:56.946938880
b937fe83-256a-44a5-9c78-51c7dc73b32a,da58bf37-7c6b-4316-b553-31658bff90fa,2014-12-01 00:00:00.000000000,2.0,,,2016-10-27 11:01:56.946938880
b937fe83-256a-44a5-9c78-51c7dc73b32a,da58bf37-7c6b-4316-b553-31658bff90fa,2015-12-01 00:00:00.000000000,2.0,,,2016-10-27 11:01:56.946938880
b937fe83-256a-44a5-9c78-51c7dc73b32a,2210746c-b3b3-4593-bbe3-ef4788979882,2015-09-01 00:00:00.000000000,,2000000.0,,2016-10-27 11:01:56.946938880
b937fe83-256a-44a5-9c78-51c7dc73b32a,2210746c-b3b3-4593-bbe3-ef4788979882,2009-12-01 00:00:00.000000000,2.0,,,2016-10-27 11:01:56.946938880
b937fe83-256a-44a5-9c78-51c7dc73b32a,2210746c-b3b3-4593-bbe3-ef4788979882,2010-12-01 00:00:00.000000000,2.0,,,2016-10-27 11:01:56.946938880
b937fe83-256a-44a5-9c78-51c7dc73b32a,2210746c-b3b3-4593-bbe3-ef4788979882,2011-12-01 00:00:00.000000000,2.0,,,2016-10-27 11:01:56.946938880
