"userid","nodeid","date",num_people,funding_amount,"last_updated","last_retrieved"
"1151338f-f20f-4d68-bdd7-fa1bc3efc60c","a443dffd-5a08-4f29-ad65-5326adbd785c","2015-11-01",1000,,"2016-08-04 14:52:52","11:00:30"
"11e94b02-a042-45c1-99d7-e84ad66ed4ef","eccc5c8a-a774-4f69-852f-ed9ee9c4617b","2014-11-01",300,,"2016-09-02 08:10:02","11:00:31"
"11e94b02-a042-45c1-99d7-e84ad66ed4ef","16abb45a-fb6b-4ce1-9fa0-da549d7a34ce","2015-12-01",200,,"2016-09-02 08:10:02","11:00:31"
"12f2e5c3-1fc7-4efd-84a4-4cbf371075d6","1ed88a5b-f131-4a9a-babc-de3514725cef","2016-06-01",500,,"2016-08-09 08:47:06","11:00:32"
"12f2e5c3-1fc7-4efd-84a4-4cbf371075d6","cf05be5c-4737-4d1c-a4e6-f13b52af20bd","2016-07-01",500,,"2016-08-09 08:47:06","11:00:32"
"12f2e5c3-1fc7-4efd-84a4-4cbf371075d6","e7a0b260-226a-4c2b-bc3f-9590b54823a5","2015-11-01",1000,,"2016-08-09 08:47:06","11:00:32"
"1357b9c4-de75-4df5-ac69-16fa8925bf20","171c45ea-b2d9-4847-a88d-bf243e9875f2","2016-03-01",10,,"2016-08-03 08:27:59","11:00:33"
"14a26054-eee2-4ec8-8b4f-7463861be812","33410123-baa4-4bf9-9aed-e71f3809ef26","2012-12-01",,900,"2016-09-02 12:18:46","11:00:33"
"14a26054-eee2-4ec8-8b4f-7463861be812","33410123-baa4-4bf9-9aed-e71f3809ef26","2012-12-01",4,,"2016-09-02 12:18:46","11:00:33"
"14a26054-eee2-4ec8-8b4f-7463861be812","b0ec8ac8-4ba2-4d20-9594-abc29e13c5c0","2016-07-01",50,,"2016-09-02 12:18:46","11:00:33"
"14a26054-eee2-4ec8-8b4f-7463861be812","2ac92fc4-9902-4c4c-b848-298a27e65a74","2013-12-01",2,,"2016-09-02 12:18:46","11:00:33"
"14a26054-eee2-4ec8-8b4f-7463861be812","3752e5a7-5546-47b8-981e-b4d7356885b8","2016-01-01",100,,"2016-09-02 12:18:46","11:00:33"
"14a26054-eee2-4ec8-8b4f-7463861be812","51859183-a0f7-445f-b6bb-abbe039e7447","2015-05-01",24,,"2016-09-02 12:18:46","11:00:33"
"14a26054-eee2-4ec8-8b4f-7463861be812","e34420e0-5978-48a0-afaa-aaa83351b0b7","2011-08-01",,1500,"2016-09-02 12:18:46","11:00:33"
"14a26054-eee2-4ec8-8b4f-7463861be812","e34420e0-5978-48a0-afaa-aaa83351b0b7","2011-08-01",2,,"2016-09-02 12:18:46","11:00:33"
"161f5f8a-b885-44ef-816a-18d3d755bce6","12f8c7c1-9401-45a9-b60b-1805411d31a8","2012-01-01",500,,"2016-06-07 11:49:24","11:00:33"
"161f5f8a-b885-44ef-816a-18d3d755bce6","717a8a40-3f63-4329-bfd4-3d56040d5576","2013-03-01",,540000,"2016-06-07 11:49:24","11:00:33"
"161f5f8a-b885-44ef-816a-18d3d755bce6","717a8a40-3f63-4329-bfd4-3d56040d5576","2012-12-01",2,,"2016-06-07 11:49:24","11:00:33"
"161f5f8a-b885-44ef-816a-18d3d755bce6","717a8a40-3f63-4329-bfd4-3d56040d5576","2013-12-01",4,,"2016-06-07 11:49:24","11:00:33"
"161f5f8a-b885-44ef-816a-18d3d755bce6","717a8a40-3f63-4329-bfd4-3d56040d5576","2014-12-01",6,,"2016-06-07 11:49:24","11:00:33"
"161f5f8a-b885-44ef-816a-18d3d755bce6","717a8a40-3f63-4329-bfd4-3d56040d5576","2015-12-01",8,,"2016-06-07 11:49:24","11:00:33"
"161f5f8a-b885-44ef-816a-18d3d755bce6","e0a4fc50-a129-4d3a-9e80-86f8eb4bd357","2009-12-01",5,,"2016-06-07 11:49:24","11:00:33"
"161f5f8a-b885-44ef-816a-18d3d755bce6","e0a4fc50-a129-4d3a-9e80-86f8eb4bd357","2010-12-01",7,,"2016-06-07 11:49:24","11:00:33"
"161f5f8a-b885-44ef-816a-18d3d755bce6","e0a4fc50-a129-4d3a-9e80-86f8eb4bd357","2011-12-01",7,,"2016-06-07 11:49:24","11:00:33"
"161f5f8a-b885-44ef-816a-18d3d755bce6","e0a4fc50-a129-4d3a-9e80-86f8eb4bd357","2012-12-01",7,,"2016-06-07 11:49:24","11:00:33"
"161f5f8a-b885-44ef-816a-18d3d755bce6","aff8253f-72c4-4aee-817b-5cef71b80d28","2011-01-01",4000000,,"2016-06-07 11:49:24","11:00:33"
"16b9e91e-bfc7-4f6b-bfc5-5d3804fc1b44","ccd983f6-0486-4d71-a423-9b539fa9e876","2016-06-01",600,,"2016-08-22 13:32:28","11:00:34"
"16b9e91e-bfc7-4f6b-bfc5-5d3804fc1b44","bf59fa9e-32f0-44ae-81ab-40a49699b118","2016-01-01",7,,"2016-08-22 13:32:28","11:00:34"
"179a9cf1-40a4-42d6-acb5-bf84b36b3781","535645be-2f9d-4ded-9170-cbe0535d57e9","2005-10-01",3000,,"2016-05-31 12:15:49","11:00:34"
"179a9cf1-40a4-42d6-acb5-bf84b36b3781","8aef9321-f92a-4667-97c4-43742652271b","2016-05-01",700,,"2016-05-31 12:15:49","11:00:34"
"179a9cf1-40a4-42d6-acb5-bf84b36b3781","bd39d41c-e2c6-40a1-a05f-96447fb9fa52","2009-12-01",3,,"2016-05-31 12:15:49","11:00:34"
"179a9cf1-40a4-42d6-acb5-bf84b36b3781","bd39d41c-e2c6-40a1-a05f-96447fb9fa52","2010-12-01",7,,"2016-05-31 12:15:49","11:00:34"
"179a9cf1-40a4-42d6-acb5-bf84b36b3781","bd39d41c-e2c6-40a1-a05f-96447fb9fa52","2011-12-01",9,,"2016-05-31 12:15:49","11:00:34"
"179a9cf1-40a4-42d6-acb5-bf84b36b3781","bd39d41c-e2c6-40a1-a05f-96447fb9fa52","2012-12-01",12,,"2016-05-31 12:15:49","11:00:34"
"179a9cf1-40a4-42d6-acb5-bf84b36b3781","bd39d41c-e2c6-40a1-a05f-96447fb9fa52","2013-12-01",15,,"2016-05-31 12:15:49","11:00:34"
"179a9cf1-40a4-42d6-acb5-bf84b36b3781","bd39d41c-e2c6-40a1-a05f-96447fb9fa52","2014-12-01",18,,"2016-05-31 12:15:49","11:00:34"
"179a9cf1-40a4-42d6-acb5-bf84b36b3781","bd39d41c-e2c6-40a1-a05f-96447fb9fa52","2015-12-01",20,,"2016-05-31 12:15:49","11:00:34"
"182bc4da-b950-4450-b044-d3f8392558e3","d6138de3-8793-4618-a2ca-30d1139742a5","2014-03-01",200,,"2016-08-26 16:25:53","11:00:34"
"19fc1658-f1bb-4a86-8e34-29a7c3a322db","421ec5dd-3430-4e95-b259-f2c81b5a0ccc","2015-05-01",700,,"2016-09-07 08:34:45","11:00:35"
"19fc1658-f1bb-4a86-8e34-29a7c3a322db","7c3dcb5c-03d0-4d86-a020-fa0041b890f2","2015-10-01",7000,,"2016-09-07 08:34:45","11:00:35"
"19fc1658-f1bb-4a86-8e34-29a7c3a322db","09afd664-e18d-49c7-92fb-f668a5303b40","2016-03-01",,5000,"2016-09-07 08:34:45","11:00:35"
"19fc1658-f1bb-4a86-8e34-29a7c3a322db","09afd664-e18d-49c7-92fb-f668a5303b40","2016-03-01",1,,"2016-09-07 08:34:45","11:00:35"
"19fc1658-f1bb-4a86-8e34-29a7c3a322db","cb123dca-eef8-4255-a312-c9a05628cd62","2014-11-01",,2000,"2016-09-07 08:34:45","11:00:35"
"19fc1658-f1bb-4a86-8e34-29a7c3a322db","cb123dca-eef8-4255-a312-c9a05628cd62","2016-06-01",3,,"2016-09-07 08:34:45","11:00:35"
"19fc1658-f1bb-4a86-8e34-29a7c3a322db","18a5e681-a69c-4905-8af3-9eecb165bc55","2016-05-01",350,,"2016-09-07 08:34:45","11:00:35"
"1a234a55-035c-4509-8881-9dd02fa04399","e065aaef-9e72-403f-8b1a-38e5bfca0bf1","2010-10-01",,10000,"2016-08-22 10:47:09","11:00:36"
"1a234a55-035c-4509-8881-9dd02fa04399","e065aaef-9e72-403f-8b1a-38e5bfca0bf1","2016-01-01",5,,"2016-08-22 10:47:09","11:00:36"
"1a2952f3-56ca-430b-b574-5b092006a8cb","1c9fc4bb-e631-4411-b5d1-b861c8ba2964","1999-12-01",3,,"2016-06-13 09:26:03","11:00:36"
"1a2952f3-56ca-430b-b574-5b092006a8cb","1c9fc4bb-e631-4411-b5d1-b861c8ba2964","2000-12-01",5,,"2016-06-13 09:26:03","11:00:36"
"1a2952f3-56ca-430b-b574-5b092006a8cb","1c9fc4bb-e631-4411-b5d1-b861c8ba2964","2001-12-01",10,,"2016-06-13 09:26:03","11:00:36"
"1a2952f3-56ca-430b-b574-5b092006a8cb","1c9fc4bb-e631-4411-b5d1-b861c8ba2964","2002-12-01",26,,"2016-06-13 09:26:03","11:00:36"
"1a2952f3-56ca-430b-b574-5b092006a8cb","31cec7fa-5e6f-4e65-bddb-3215494b48dc","2003-03-01",,97000,"2016-06-13 09:26:03","11:00:36"
"1a2952f3-56ca-430b-b574-5b092006a8cb","31cec7fa-5e6f-4e65-bddb-3215494b48dc","2011-11-01",,2000000,"2016-06-13 09:26:03","11:00:36"
"1a2952f3-56ca-430b-b574-5b092006a8cb","31cec7fa-5e6f-4e65-bddb-3215494b48dc","2012-03-01",,1000000,"2016-06-13 09:26:03","11:00:36"
"1a2952f3-56ca-430b-b574-5b092006a8cb","31cec7fa-5e6f-4e65-bddb-3215494b48dc","2015-09-01",,6500000,"2016-06-13 09:26:03","11:00:36"
"1a2952f3-56ca-430b-b574-5b092006a8cb","31cec7fa-5e6f-4e65-bddb-3215494b48dc","2003-03-01",3,,"2016-06-13 09:26:03","11:00:36"
"1a2952f3-56ca-430b-b574-5b092006a8cb","31cec7fa-5e6f-4e65-bddb-3215494b48dc","2004-03-01",2,,"2016-06-13 09:26:03","11:00:36"
"1a2952f3-56ca-430b-b574-5b092006a8cb","31cec7fa-5e6f-4e65-bddb-3215494b48dc","2005-03-01",2,,"2016-06-13 09:26:03","11:00:36"
"1a2952f3-56ca-430b-b574-5b092006a8cb","31cec7fa-5e6f-4e65-bddb-3215494b48dc","2006-03-01",6,,"2016-06-13 09:26:03","11:00:36"
"1a2952f3-56ca-430b-b574-5b092006a8cb","31cec7fa-5e6f-4e65-bddb-3215494b48dc","2007-03-01",20,,"2016-06-13 09:26:03","11:00:36"
"1a2952f3-56ca-430b-b574-5b092006a8cb","31cec7fa-5e6f-4e65-bddb-3215494b48dc","2008-03-01",34,,"2016-06-13 09:26:03","11:00:36"
"1a2952f3-56ca-430b-b574-5b092006a8cb","31cec7fa-5e6f-4e65-bddb-3215494b48dc","2009-03-01",40,,"2016-06-13 09:26:03","11:00:36"
"1a2952f3-56ca-430b-b574-5b092006a8cb","31cec7fa-5e6f-4e65-bddb-3215494b48dc","2010-03-01",45,,"2016-06-13 09:26:03","11:00:36"
"1a2952f3-56ca-430b-b574-5b092006a8cb","31cec7fa-5e6f-4e65-bddb-3215494b48dc","2011-03-01",52,,"2016-06-13 09:26:03","11:00:36"
"1a2952f3-56ca-430b-b574-5b092006a8cb","31cec7fa-5e6f-4e65-bddb-3215494b48dc","2012-03-01",92,,"2016-06-13 09:26:03","11:00:36"
"1a2952f3-56ca-430b-b574-5b092006a8cb","31cec7fa-5e6f-4e65-bddb-3215494b48dc","2013-03-01",114,,"2016-06-13 09:26:03","11:00:36"
"1a2952f3-56ca-430b-b574-5b092006a8cb","31cec7fa-5e6f-4e65-bddb-3215494b48dc","2014-03-01",119,,"2016-06-13 09:26:03","11:00:36"
"1a2952f3-56ca-430b-b574-5b092006a8cb","31cec7fa-5e6f-4e65-bddb-3215494b48dc","2015-03-01",60,,"2016-06-13 09:26:03","11:00:36"
"1a2952f3-56ca-430b-b574-5b092006a8cb","e8cef589-8196-4ce9-8f4f-82cecd3abdb0","2010-02-01",0,,"2016-06-13 09:26:03","11:00:36"
"1a5e930f-bf85-46b3-ac80-6d82beb771d8","155ba914-26c4-4701-9786-2063c11a869b","2015-08-01",0,,"2016-07-28 18:33:54","11:00:37"
"1b740bb9-d649-4f50-85ea-379df30f6ce9","95c5dbbb-1ccf-4be2-aa04-4b46071e1662","2015-07-01",30,,"2016-08-29 18:46:24","11:00:37"
"1b740bb9-d649-4f50-85ea-379df30f6ce9","e193166b-aaad-497f-a318-dbfe0ee72aed","2015-06-01",,5000,"2016-08-29 18:46:24","11:00:37"
"1b740bb9-d649-4f50-85ea-379df30f6ce9","e193166b-aaad-497f-a318-dbfe0ee72aed","2015-07-01",,5000,"2016-08-29 18:46:24","11:00:37"
"1bb4f9c4-6a16-4cef-9337-f7ce7053612f","5bdcc083-f77f-4788-b827-d37a9591231b","2015-09-01",37000,,"2016-07-26 11:03:23","11:00:38"
"1bb4f9c4-6a16-4cef-9337-f7ce7053612f","ed9e53e4-6676-4d66-a452-5663facd2de9","2014-11-01",24,,"2016-07-26 11:03:23","11:00:38"
"1c5987a1-82d2-4cbb-96a9-f52445651728","f95623f4-d7ff-4e1f-90e6-eb789efb0683","2016-07-01",50,,"2016-08-22 13:50:39","11:00:38"
"1c5987a1-82d2-4cbb-96a9-f52445651728","94f87475-af37-41e5-8035-3c77ed2187d2","2013-09-01",3,,"2016-08-22 13:50:39","11:00:38"
"1f47256a-76f2-4eb2-84fa-9689e988aced","9a87b6c2-c00e-456a-9425-161ab995e536","2014-12-01",1500,,"2016-06-20 09:17:56","11:00:39"
"227350ae-26b5-4257-88ed-ac04f7528591","19526aab-73c4-4e6a-97eb-54c6f9a69c2a","2015-11-01",25000,,"2016-06-20 22:43:29","11:00:39"
"227350ae-26b5-4257-88ed-ac04f7528591","0cb65751-23c6-4036-bf2a-770cedb79bd5","2015-12-01",0,,"2016-06-20 22:43:29","11:00:39"
"227350ae-26b5-4257-88ed-ac04f7528591","2068b5a7-51b4-4c79-a8d2-ff6ac813e07d","2010-12-01",0,,"2016-06-20 22:43:29","11:00:39"
"227350ae-26b5-4257-88ed-ac04f7528591","2068b5a7-51b4-4c79-a8d2-ff6ac813e07d","2011-12-01",0,,"2016-06-20 22:43:29","11:00:39"
"227350ae-26b5-4257-88ed-ac04f7528591","2068b5a7-51b4-4c79-a8d2-ff6ac813e07d","2012-12-01",3,,"2016-06-20 22:43:29","11:00:39"
"227350ae-26b5-4257-88ed-ac04f7528591","2068b5a7-51b4-4c79-a8d2-ff6ac813e07d","2013-12-01",3,,"2016-06-20 22:43:29","11:00:39"
"227350ae-26b5-4257-88ed-ac04f7528591","2068b5a7-51b4-4c79-a8d2-ff6ac813e07d","2014-12-01",3,,"2016-06-20 22:43:29","11:00:39"
"227350ae-26b5-4257-88ed-ac04f7528591","2068b5a7-51b4-4c79-a8d2-ff6ac813e07d","2015-12-01",5,,"2016-06-20 22:43:29","11:00:39"
"2341f249-cddc-424f-9304-90f41927a4b0","56291f33-0984-45e1-ad1c-e7ea1a352a4c","2013-10-01",1600,,"2016-08-11 15:10:54","11:00:39"
"2341f249-cddc-424f-9304-90f41927a4b0","09c6d3fa-efcb-44b4-80b2-e0316d9b27e6","2013-07-01",1000,,"2016-08-11 15:10:54","11:00:39"
"23d19ac0-998b-45ef-bac7-d80109da8fdd","dee91904-6818-4d05-897f-d205cb2d3e4c","2016-01-01",50,,"2016-07-04 18:12:10","11:00:39"
"2532f60c-4298-4f4f-9baf-6c0d36720020","4eb3af3a-4cea-4010-ace5-ecef6f6d8934","2011-10-01",18888,,"2016-06-06 12:32:13","11:00:40"
"2532f60c-4298-4f4f-9baf-6c0d36720020","5ae5ba2b-dae4-485d-8178-6edbcea384e0","2013-09-01",,10000,"2016-06-06 12:32:13","11:00:40"
"25f34aa8-94f5-4e76-9c82-caf2c4f69c25","ea59da34-d114-47ec-b65d-0b2e37fe1e60","2015-07-01",1000,,"2016-08-02 14:01:37","11:00:40"
"25f34aa8-94f5-4e76-9c82-caf2c4f69c25","56ac9611-44a7-421f-a8b7-715a54200a3a","2015-01-01",3,,"2016-08-02 14:01:37","11:00:40"
"25f34aa8-94f5-4e76-9c82-caf2c4f69c25","75707234-54ae-438d-9cd2-b3627317d9dc","2014-07-01",45,,"2016-08-02 14:01:37","11:00:40"
"2629e5a4-ffbb-4c04-8da2-46932180dc38","e22373ed-0666-4454-831b-2d4198d6e6ff","2016-01-01",200,,"2016-07-27 07:54:09","11:00:40"
"2629e5a4-ffbb-4c04-8da2-46932180dc38","2b51d0cc-a08b-4c36-befd-01c68e56ec22","2016-02-01",150,,"2016-07-27 07:54:09","11:00:40"
"2629e5a4-ffbb-4c04-8da2-46932180dc38","117ec234-1b4d-4dee-8481-3fd4bc9fc56f","2015-12-01",5000,,"2016-07-27 07:54:09","11:00:40"
"2629e5a4-ffbb-4c04-8da2-46932180dc38","11c4932c-303d-49d1-baa2-73487e6aea34","2016-04-01",1500,,"2016-07-27 07:54:09","11:00:40"
"2629e5a4-ffbb-4c04-8da2-46932180dc38","4bc571e1-7886-4432-82ff-3d8d937c47db","2016-03-01",700,,"2016-07-27 07:54:09","11:00:40"
"2745db0e-9490-4581-b6b3-094a346762b0","116b382f-808d-46e1-b038-151b8b0ac58b","2014-12-01",3,,"2016-07-13 15:07:46","11:00:41"
"2745db0e-9490-4581-b6b3-094a346762b0","116b382f-808d-46e1-b038-151b8b0ac58b","2015-12-01",4,,"2016-07-13 15:07:46","11:00:41"
"2745db0e-9490-4581-b6b3-094a346762b0","d9580988-a92f-4e4b-9222-d872f11ff1cc","2008-12-01",2,,"2016-07-13 15:07:46","11:00:41"
"2745db0e-9490-4581-b6b3-094a346762b0","d9580988-a92f-4e4b-9222-d872f11ff1cc","2009-12-01",3,,"2016-07-13 15:07:46","11:00:41"
"2745db0e-9490-4581-b6b3-094a346762b0","d9580988-a92f-4e4b-9222-d872f11ff1cc","2010-12-01",4,,"2016-07-13 15:07:46","11:00:41"
"2745db0e-9490-4581-b6b3-094a346762b0","d9580988-a92f-4e4b-9222-d872f11ff1cc","2011-12-01",5,,"2016-07-13 15:07:46","11:00:41"
"2745db0e-9490-4581-b6b3-094a346762b0","d9580988-a92f-4e4b-9222-d872f11ff1cc","2012-12-01",6,,"2016-07-13 15:07:46","11:00:41"
"2745db0e-9490-4581-b6b3-094a346762b0","d9580988-a92f-4e4b-9222-d872f11ff1cc","2013-12-01",8,,"2016-07-13 15:07:46","11:00:41"
"2745db0e-9490-4581-b6b3-094a346762b0","d9580988-a92f-4e4b-9222-d872f11ff1cc","2014-12-01",8,,"2016-07-13 15:07:46","11:00:41"
"2745db0e-9490-4581-b6b3-094a346762b0","d9580988-a92f-4e4b-9222-d872f11ff1cc","2015-12-01",9,,"2016-07-13 15:07:46","11:00:41"
"2799f22b-bae6-4fc8-ae98-1f6585019421","efc46d08-85d8-4439-a3c0-c26c6ef91dde","2016-05-01",8,,"2016-08-17 18:08:32","11:00:41"
"2799f22b-bae6-4fc8-ae98-1f6585019421","a4e680a4-db5f-45bf-b4dc-2755eaefbc5e","2015-06-01",,1000000,"2016-08-17 18:08:32","11:00:41"
"2799f22b-bae6-4fc8-ae98-1f6585019421","a4e680a4-db5f-45bf-b4dc-2755eaefbc5e","2016-01-01",8,,"2016-08-17 18:08:32","11:00:41"
"291596df-81e4-4388-9854-9a887ecd4f9e","cddf96d5-22aa-44bb-8e52-0fce7166bc96","2015-12-01",5000,,"2016-05-24 18:06:35","11:00:42"
"291596df-81e4-4388-9854-9a887ecd4f9e","966b6cf2-256b-4f23-9620-b264d7aed39d","2013-12-01",1,,"2016-05-24 18:06:35","11:00:42"
"291596df-81e4-4388-9854-9a887ecd4f9e","966b6cf2-256b-4f23-9620-b264d7aed39d","2014-12-01",1,,"2016-05-24 18:06:35","11:00:42"
"291596df-81e4-4388-9854-9a887ecd4f9e","966b6cf2-256b-4f23-9620-b264d7aed39d","2015-12-01",1,,"2016-05-24 18:06:35","11:00:42"
"291596df-81e4-4388-9854-9a887ecd4f9e","5dccd1ec-6874-4de7-906e-45f549926c57","2012-12-01",4,,"2016-05-24 18:06:35","11:00:42"
"291596df-81e4-4388-9854-9a887ecd4f9e","5dccd1ec-6874-4de7-906e-45f549926c57","2013-12-01",4,,"2016-05-24 18:06:35","11:00:42"
"291596df-81e4-4388-9854-9a887ecd4f9e","5dccd1ec-6874-4de7-906e-45f549926c57","2014-12-01",5,,"2016-05-24 18:06:35","11:00:42"
"291596df-81e4-4388-9854-9a887ecd4f9e","5dccd1ec-6874-4de7-906e-45f549926c57","2015-12-01",6,,"2016-05-24 18:06:35","11:00:42"
"291596df-81e4-4388-9854-9a887ecd4f9e","eaaa7b9a-9168-49f3-b2be-880ec3cea3e3","2015-12-01",2,,"2016-05-24 18:06:35","11:00:42"
"291596df-81e4-4388-9854-9a887ecd4f9e","7f4916f8-0d32-47d2-a8b7-b7f3af66d7cf","2014-12-01",3000,,"2016-05-24 18:06:35","11:00:42"
"2b8f674e-075e-4d6a-a2d1-391a7c504adc","b5be1923-2ca7-4345-a566-19364d9b1a45","2015-03-01",1000,,"2016-05-24 18:06:35","11:00:42"
"2b8f674e-075e-4d6a-a2d1-391a7c504adc","40aadb16-3122-4166-936d-3826e1700563","2015-12-01",5000,,"2016-05-24 18:06:35","11:00:42"
"2b8f674e-075e-4d6a-a2d1-391a7c504adc","bfa964a4-8993-4831-803a-f0a880c7c722","2014-11-01",1000,,"2016-05-24 18:06:35","11:00:42"
"2b8f674e-075e-4d6a-a2d1-391a7c504adc","b1260b03-67b1-43cc-9987-466ed5aa36e1","2013-05-01",,400000,"2016-05-24 18:06:35","11:00:42"
"2b8f674e-075e-4d6a-a2d1-391a7c504adc","b1260b03-67b1-43cc-9987-466ed5aa36e1","2016-02-01",,850000,"2016-05-24 18:06:35","11:00:42"
"2b8f674e-075e-4d6a-a2d1-391a7c504adc","b1260b03-67b1-43cc-9987-466ed5aa36e1","2011-12-01",3,,"2016-05-24 18:06:35","11:00:42"
"2b8f674e-075e-4d6a-a2d1-391a7c504adc","b1260b03-67b1-43cc-9987-466ed5aa36e1","2012-12-01",6,,"2016-05-24 18:06:35","11:00:42"
"2b8f674e-075e-4d6a-a2d1-391a7c504adc","b1260b03-67b1-43cc-9987-466ed5aa36e1","2013-12-01",8,,"2016-05-24 18:06:35","11:00:42"
"2b8f674e-075e-4d6a-a2d1-391a7c504adc","b1260b03-67b1-43cc-9987-466ed5aa36e1","2014-12-01",6,,"2016-05-24 18:06:35","11:00:42"
"2b8f674e-075e-4d6a-a2d1-391a7c504adc","b1260b03-67b1-43cc-9987-466ed5aa36e1","2015-12-01",4,,"2016-05-24 18:06:35","11:00:42"
"2c07770e-a5dc-4fbe-b853-4757ef520df8","59f51c7c-c8a5-4c06-b15c-21199e43c054","2016-05-01",500,,"2016-06-20 14:14:12","11:00:43"
"2c07770e-a5dc-4fbe-b853-4757ef520df8","fea0868f-298e-4040-af88-6449ee240287","2016-03-01",,450000,"2016-06-20 14:14:12","11:00:43"
"2c07770e-a5dc-4fbe-b853-4757ef520df8","fea0868f-298e-4040-af88-6449ee240287","2016-06-01",2,,"2016-06-20 14:14:12","11:00:43"
"2c07770e-a5dc-4fbe-b853-4757ef520df8","b290829b-5692-42f0-a4a9-056956cb5e39","2015-12-01",5000,,"2016-06-20 14:14:12","11:00:43"
"2c14a2c8-0c2f-4300-8d17-f4821ff9b34a","27c1557d-bf1a-403e-9285-eb9ece819d9e","2016-05-01",500,,"2016-08-03 10:50:59","11:00:44"
"2c3fbdda-2e1e-4c66-8164-7926efd9903f","3cf2f433-b126-44da-afc6-e92d8e927804","2016-04-01",,7500,"2016-08-10 14:43:04","11:00:44"
"2c3fbdda-2e1e-4c66-8164-7926efd9903f","6f4af2b5-5be5-4233-bf2a-745f5a6beb8a","2016-05-01",500,,"2016-08-10 14:43:04","11:00:44"
"2e19730f-965a-45c0-ba95-139e633cfb5f","346e1fba-c093-49f4-a945-9c46e327d9ab","2014-11-01",,1500,"2016-08-15 08:43:08","11:00:44"
"2e2b68b7-e5d2-428c-8868-95e07fbcaf92","eef31446-981c-4ea6-ad14-f1614f271310","2015-06-01",69,,"2016-05-30 08:04:12","11:00:45"
"2e2b68b7-e5d2-428c-8868-95e07fbcaf92","ed83d976-55c4-4151-9460-0ab1f75d0ee3","2016-01-01",3,,"2016-05-30 08:04:12","11:00:45"
"2e2b68b7-e5d2-428c-8868-95e07fbcaf92","1af67e4a-5a98-460f-872a-c84c27ebfeae","2016-04-01",67,,"2016-05-30 08:04:12","11:00:45"
"2e2b68b7-e5d2-428c-8868-95e07fbcaf92","5fd79d2b-1984-4375-85b4-8fbd12dff90e","2016-01-01",101,,"2016-05-30 08:04:12","11:00:45"
"2e2b68b7-e5d2-428c-8868-95e07fbcaf92","70886450-ec14-42d6-9769-7e128fddb0af","2016-01-01",1,,"2016-05-30 08:04:12","11:00:45"
"2e2b68b7-e5d2-428c-8868-95e07fbcaf92","859f07fc-2b80-4656-96c9-155744aa3686","2015-12-01",4,,"2016-05-30 08:04:12","11:00:45"
"2e2ebc7e-95dd-493e-a9cc-4f4acf496322","672632eb-075f-4d05-b08a-d79ac1dbfbc5","2016-01-01",2,,"2016-08-31 14:37:19","11:00:46"
"2eced606-fe98-4806-bc14-80a92a7d56bb","30d39e87-2c86-46d0-a9ac-c18e86ffc687","2012-01-01",13,,"2016-08-19 10:30:32","11:00:46"
"2eced606-fe98-4806-bc14-80a92a7d56bb","bd364ff9-7f77-4997-8617-705dfc9c5699","2015-01-01",52,,"2016-08-19 10:30:32","11:00:46"
"2eced606-fe98-4806-bc14-80a92a7d56bb","d121988b-9d1e-4d44-861f-42a224aed9f5","2011-12-01",,5505,"2016-08-19 10:30:32","11:00:46"
"2eced606-fe98-4806-bc14-80a92a7d56bb","d121988b-9d1e-4d44-861f-42a224aed9f5","2015-12-01",,6881,"2016-08-19 10:30:32","11:00:46"
"2eced606-fe98-4806-bc14-80a92a7d56bb","d121988b-9d1e-4d44-861f-42a224aed9f5","2011-12-01",4,,"2016-08-19 10:30:32","11:00:46"
"2eced606-fe98-4806-bc14-80a92a7d56bb","d121988b-9d1e-4d44-861f-42a224aed9f5","2016-12-01",5,,"2016-08-19 10:30:32","11:00:46"
"2eced606-fe98-4806-bc14-80a92a7d56bb","c52b7592-b718-4c7e-bbe4-6a73d5df912b","2014-01-01",46,,"2016-08-19 10:30:32","11:00:46"
"30a85a1e-026b-4f7b-b262-05475fd7736e","a1bb561a-4a4b-4852-9dd5-788c2259a459","2016-01-01",3,,"2016-07-05 19:28:27","11:00:48"
"30a85a1e-026b-4f7b-b262-05475fd7736e","bc42875b-29c6-49f0-99c3-252ae952078d","2015-12-01",3,,"2016-07-05 19:28:27","11:00:48"
"30a85a1e-026b-4f7b-b262-05475fd7736e","cc2376c0-2e05-4288-8076-016adacfd147","2010-12-01",3,,"2016-07-05 19:28:27","11:00:48"
"30a85a1e-026b-4f7b-b262-05475fd7736e","cc2376c0-2e05-4288-8076-016adacfd147","2011-12-01",3,,"2016-07-05 19:28:27","11:00:48"
"30a85a1e-026b-4f7b-b262-05475fd7736e","cc2376c0-2e05-4288-8076-016adacfd147","2012-12-01",4,,"2016-07-05 19:28:27","11:00:48"
"30a85a1e-026b-4f7b-b262-05475fd7736e","cc2376c0-2e05-4288-8076-016adacfd147","2013-12-01",4,,"2016-07-05 19:28:27","11:00:48"
"30c768ea-7ee3-47e2-8a9f-e24b6e5be6ad","fc153cf8-57fd-47aa-88cb-3297e865d4e4","2016-04-01",,60000,"2016-08-15 16:47:38","11:00:48"
"30c768ea-7ee3-47e2-8a9f-e24b6e5be6ad","28b32934-25bc-45f2-91b3-8e9b89e83955","2016-05-01",600,,"2016-08-15 16:47:38","11:00:48"
